,text,label,paraphrased_text
458,"Ellers kan vi jo  ikke forvente af den næste generation, at den er parat til at  sikre vores velfærd i den sidste del af vores liv.",1,"Hvis vi ikke forventer, at den kommende generation er klar til at sikre vores velfærd senere i vores liv, så..."
459,Derfor fandt forsvaret ikke grund til at fortsætte drøftelserne.,0,"På grund af dette mente forsvaret ikke, at der var grund til at fortsætte drøftelserne."
460,"Lige netop  sygeskatten kunne have været et udspil, som LO og DA kunne  have brugt selv til at få forhandlingerne på gled igen - alt  i alt et indgreb og en lovgivning, der er tydeligt præget af  at være udarbejdet af politikere fra Overdanmark med  funktionærverdenen som eneste erfaringsgrundlag og uden  særlig meget viden om, hvor skoen trykker.",0,"Sygeskatten kunne have været et forslag, som LO og DA kunne have brugt til at få forhandlingerne tilbage på sporet - i sidste ende er det indgreb og lovgivning tydeligt præget af politikere fra Overdanmark, der kun har erfaring med funktionærverdenen og ikke har særlig meget viden om, hvor problemerne ligger."
461,"Den offentlige sektor Mindre bureaukrati, mere kernevelfærd: Alt for meget tid bliver brugt på kontrol og papirnusseri.",0,"I den offentlige sektor er der behov for mindre bureaukrati og mere fokus på kernevelfærd, da alt for meget tid bliver brugt på kontroller og unødvendig papirarbejde."
462,"Der er elementer, som ikke kan gennemføres lige med det samme.",0,Nogle ting kan ikke umiddelbart udføres med det samme.
463,"Til gengæld mener jeg så, at tiden er løbet fra at regulere størrelsen af de butikstyper, som handler med de særlig pladskrævende varer, altså dem, der kan ligge uden for byerne.",1,"Jeg mener derimod, at det er unødvendigt at regulere størrelsen af butikker, der sælger pladskrævende varer og kan være placeret uden for byerne, da tiden er skredet frem."
464,"Jeg spurgte til, om vi skal prøve at arbejde på en holdningsændring, så man ikke synes, det er i orden at gå ud at købe sex, så vi ikke har en så stor andel af befolkningen, der synes, at det er helt i orden bare at gå ud og købe sex, og så vi også ud fra nogle af de undersøgelser, der er lavet, får en ændring.",1,"Jeg spurgte om, vi skal forsøge at arbejde på at ændre holdninger, så folk ikke finder det acceptabelt at købe sex. Dette ville reducere antallet af mennesker, der mener det er helt okay at købe sex, baseret på nogle af de eksisterende undersøgelser, så vi kan opnå en ændring."
465,At ændre situationen i særligt Afrika kan virke som en umulig opgave.,0,Det kan synes umuligt at forandre forholdene i specielt Afrika.
466,Selvpensionisters ligestilling sikres uanset opsparingens fordi.,0,"Uanset hvor meget man har sparet op, sikres ligestilling for selvpensionister."
467,Man skulle tage hensyn til stort set alle.,1,Det var nødvendigt at tage hensyn til næsten alle.
468,"Der er ikke tale om, at jeg går i protest mod Det konservative Folkepartis politiske linje.",1,Jeg går ikke i protest mod politiklinjen fra Det konservative Folkeparti.
469,Og så lidt anelser man i verdens forskellige lande at stille til rådighed for FN's ulandshjælp.,0,"Man har fået nogle anelser om, at man kan bidrage med forskellige ting i verdens forskellige lande til FN's ulandshjælp."
470,"Når det drejer sig om AMU-centre, er det selvfølgelig  rigtigt, at kommunerne kan købe pladser, men de køber ikke,  for kommunerne har ikke lagt penge til side til at købe.",0,"Når det handler om AMU-centre, er det naturligvis korrekt, at kommunerne har mulighed for at købe pladser, men de benytter ikke denne mulighed, da kommunerne ikke har afsat midler til at købe."
471,Vi vil trække penge fra deres landbrugsstøtte.,0,Vi planlægger at reducere den økonomiske støtte til deres landbrug.
472,"Der er det klart, at det er en bil, man selv har ejet, og hvor man selv træffer beslutning om, om man her vælger at gennemføre en skrotning.",0,"Det er tydeligt her, at det er en bil, man har haft selv og hvor man selv bestemmer om man vælger at skrotte den."
473,Derfor skal vi have minimumsnormeringer: Aldrig flere end seks børn per voksen i børnehaverne og tre i vuggestuerne.,1,"Vi bør indføre minimumsnormeringer, så der aldrig er mere end seks børn per voksen i børnehaverne og tre i vuggestuerne."
474,"Disse oplysningsskemaer, som nogenlunde løbende holdes ajour, tilstilles i kupi ejeren, der så kan gøre indsigelse, hvis han mener, at noget er forkert.",0,"Ejerne får de opdaterede oplysningsskemaer regelmæssigt og kan komme med indsigelser, hvis de mener, at der er fejl."
475,"Vi føler ikke et behov for, at lige netop det her  forslag skal vedtages, men vi føler et behov for, at den  danske regering følger det her område nøje.",0,"Selv om vi ikke ønsker, at præcis dette forslag bliver vedtaget, føler vi, at den danske regering bør holde nøje øje med dette område."
476,Socialdemokratiet vil senere i valgperioden komme med et egentligt økologiudspil.,0,Socialdemokratiet har planer om at præsentere en konkret plan inden for økologi senere i valgperioden.
477,"Justitsministeriet har så fundet huller i osten, så den ny selskabslov ikke gradvis kan sættes i kraft.",0,"Justitsministeriet har opdaget mangler i osten, så den nye selskabslov ikke kan blive implementeret gradvist."
478,"Det her med, at vi skulle have udhulet pensionerne, er jo altså parallelt med, at vi har opbygget et arbejdsmarkedssystem, der forhåbentlig gør, at vi får en langtidsholdbar pensionsordning, når vi både laver en ordning, der følger levetidsalderen, og når vi lader folk spare op til deres egen pension.",1,"Det faktum, at vi skulle reducere pensionsydelserne, går hånd i hånd med opbygningen af et arbejdsmarkedssystem, der forhåbentlig vil sikre en holdbar pensionsordning på lang sigt gennem både en ordning, der tilpasses forventet levetid, og individuel opsparing til pension."
479,"Det er ikke tilstrækkeligt, at forslag drøftes i Europa-udvalget.",0,"Det er ikke nok, at forslag bliver diskuteret i Europa-udvalget."
480,"Så i forhold til det, der spørges til i forbindelse med SU, kan man jo allerede i det, min regering har lagt frem, se, at der foreslår vi nogle ændringer af SU-systemet, som ligger, efter at danskerne har haft mulighed for at stemme igen.",0,"I forhold til det, der bliver spurgt om vedrørende SU, kan man allerede se i det, som min regering har præsenteret, at vi foreslår nogle ændringer af SU-systemet, som først vil træde i kraft efter danske vælgere har haft mulighed for at stemme igen."
481,Af finansminister HENRY GRONBAUM    KILDESKATTEN ER DET AFGØRENDE   Forhalingstaktikken i de politiske forhandlinger om en skattereform kan ikke fortsætte.,0,"Henry Grønbaums udtalelse tyder på, at forhalingstaktikken i de politiske forhandlinger om en skattereform ikke kan fortsætte, fordi kildeskatten er afgørende."
482,Vi ønsker at 20 % af landbrugsstøtten skal gå til mere natur og mere økologi.,0,Vi vil gerne have 20 % af landbrugsstøtten allokeret til at fremme mere natur og økologi.
483,"Derfor ønsker vi, at samtykkekravet skal fremgå direkte af straffeloven.",1,"Vi ønsker derfor, at samtykkekravet klart fremgår af straffeloven."
484,"Jeg synes også i den forbindelse, at vi skal kigge  nærmere på en problemstilling, som bl.a. er rejst i  høringssvarene om, hvilke incitamenter det her forslag skaber  til at kunne tegne en supplerende arbejdsløshedsforsikring,  om det i virkeligheden er en skjult mekanisme for at prøve at  skabe et mere frit marked for private  arbejdsløshedsforsikringer og dermed undergrave det  solidariske a-kassesystem.",1,"I forbindelse med dette mener jeg også, at vi skal undersøge nærmere en problemstilling, som er blevet rejst i høringssvarene, nemlig hvilke incitamenter dette forslag skaber til at tegne en tillægsarbejdsløshedsforsikring og om det i virkeligheden er en skjult mekanisme for at forsøge at skabe et mere åbent marked for private arbejdsløshedsforsikringer og dermed underminere det solidariske a-kassesystem."
485,"Uddannelse, opkvalificering og efteruddannelse bør derfor stå helt centralt i beskæftigelsesindsatsen, ligesom virksomhederne skal tage medansvar for efteruddannelses- og omskolingsmuligheder for deres medarbejdere.",1,"Det er af stor betydning, at uddannelse, opkvalificering og efteruddannelse er i fokus i arbejdsmarkedsindsatsen. Det er også vigtigt, at virksomhederne tager ansvar for at tilbyde deres medarbejdere muligheder for efteruddannelse og omskoling."
486,Og som sådan kan vi jo ikke tilslutte os det.,0,Og derfor kan vi ikke være enige med det.
487,"Altså, det kan jeg jo ikke udelukke.",0,"Jamen, det kan jeg altså ikke udelukke."
488,"Da CD's ordfører ikke kan være til stede, skal jeg på  partiets vegne fremføre følgende:       I CD tvivler vi ikke om de gode hensigter, der ligger  bag forslaget om at give mulighed for tidsubestemt orlov til  pasning af ældre familiemedlemmer og handicappede i hjemmet,  men jeg vil godt sige, at vi samtidig er meget i tvivl om,  hvorvidt det er nogen særlig god idé.",1,"Da CD's talsperson ikke kan være til stede, vil jeg på partiets vegne gengive følgende: I CD er vi ikke i tvivl om de gode intentioner bag forslaget om at kunne tage ubestemt orlov for at pleje ældre familiemedlemmer og handicappede derhjemme, men samtidig har vi tvivl om, hvorvidt det er en særligt god idé."
489,"Mener man, at det er rimeligt, at en borger med dårlig ryg skal vente 6 måneder på at få stillet en diagnose, så den rette behandling kan gå i gang?",1,"Er det anset for rimeligt, at en person med rygproblemer skal vente i 6 måneder på at få diagnosen stillet, så behandlingen kan begynde?"
490,"Vi tror på dette forslag fordi ledige i dagpengesystemet med iværksætterambitioner har vanskeligt ved at starte egen virksomhed, da de skal stå til rådighed for arbejdsmarkedet.",1,"Årsagen til vores tro på dette forslag er, at personer, der er ledige og modtager dagpenge, oplever udfordringer med at opstarte deres egen virksomhed, da de skal være til rådighed for arbejdsmarkedet."
491,"Undervisningsvejledningerne  De vejledninger, der findes for undervisningens indhold i de enkelte fag er alt for upræcise og tillægger den enkelte lærer og den enkelte skole en ret til at vælge indhold og metode, som er ude af trit med de aktuelle behov.",0,"Undervisningsvejledningerne i de enkelte fag er for upræcise og giver lærerne og skolerne for meget frihed til at vælge indhold og metode, som ikke stemmer overens med de aktuelle behov."
492,Det vil vi godt have afklaret nærmere.,0,Vi ønsker at få yderligere afklaring på det.
493,"Efter vores mening vil spørgsmålet om  offentliggørelse af karakterer være med til at skævvride  debatten om børns læring, for vi ved jo godt, at der er store  forskelle, alt efter de sociale forhold, det boligkvarter,  skolen ligger i, og børnenes meget forskellige  forudsætninger, bl.a. med hensyn til modenhed.",1,"Ifølge os vil spørgsmålet om at offentliggøre karakterer være med til at forvride debatten om børns læring, fordi vi er klar over, at der er store variationer afhængigt af sociale forhold, boligområdet skolen er beliggende i og børnenes forskellige forudsætninger, herunder modenhed."
494,Det er også at sørge  for daghjem.,0,At sikre dagplejemuligheder er også vigtigt.
495,"Advokatundersøgelsen vil, sådan som jeg i hvert fald  forstod, alene være af det skriftlige materiale, der ligger  der, og det, som er bagmandspolitiets umiddelbare opgave, er  i forhold til, hvad der er i strid med straffeloven.",0,"If I understood correctly, the lawyer's investigation will solely focus on the written material that is present, and the immediate task of the police is to determine what goes against the Penal Code."
496,Men Kristeligt Folkeparti betragter ikke indvandringen som en trussel mod dansk kultur og danske værdier.,1,Kristeligt Folkeparti ser ikke indvandringen som en fare for dansk kultur og danske principper.
497,"Enhedslisten vil arbejde for et  samfund, hvor solidaritet, lige vilkår for alle, hensynet til menneskene og naturen er sat i centrum.",1,"Enhedslisten har som mål at fremme et samfund, hvor fokus er på solidaritet, lige vilkår for alle, hensyntagen til mennesker og naturen."
498,"Jeg vil gerne spørge ministeren helt direkte: Hvad er forventningen til det her sicilianske tilbud, som hr.",0,"Jeg vil gerne have svar fra ministeren uden omsvøb: Hvad er forventningerne til dette tilbud fra Sicilien, som hr. X har fremlagt?"
499,"Jeg håber, at det, at man nu åbner for  sklerosepatienter, betyder, at man også begynder at se  grundigt på, hvilke andre patientgrupper der også kunne have  gavn af denne her medicin, og at vi ikke fremover skal se, at  der går så mange år, før man begynder at bruge en medicin,  som tidligere blev brugt og solgt herhjemme på apotekerne,  men som desværre har været forbudt i nogle år.",1,"Jeg håber, at det faktum, at man nu giver adgang for sklerosepatienter, betyder, at man også begynder at undersøge omhyggeligt, hvilke andre patientgrupper der også kunne have gavn af denne medicin. Det ville være godt hvis vi ikke længere skal se, at der går så mange år, før man begynder at anvende en medicin, som tidligere blev brugt og solgt på apotekerne herhjemme, men som desværre har været ulovlig i nogle år."
500,Og der vil jeg sige: Vi står altså ikke alene med det.,0,"Og her vil jeg påpege, at vi ikke er de eneste med den opfattelse."
501,Nej til deres pligt til at holde kæft.,0,Vi siger nej til deres forpligtelse til at tie stille.
502,• År for år er pasningstilbuddene blevet udbygget.,0,• Hvert år er antallet af pasningstilbud vokset.
503,"Det er min bedste overbevisning, at mange museer stadig kan have behov for at koordinere deres samarbejde både inden for og uden for de kommunale grænser.",0,"Jeg mener stærkt, at der stadig er behov for, at mange museer koordinerer deres samarbejde både inden for og uden for kommunegrænserne."
504,Det er Socialdemokratiets målsætning at genskabe den fulde beskæftigelse og udbygge den sociale tryghed.,1,Socialdemokratiet har som mål at genoprette fuld beskæftigelse og styrke den sociale sikkerhed.
505,Ministeren er kommet med et gammelkendt argument.,0,"Ministeren har fremsat et argument, som vi har hørt før."
506,"Så hvad er det dog, man vil reagere  på?",0,"Så hvad er det, man vil respondere på?"
507,"Vi vil sikre, at vi løser vores fælles udfordringer i fællesskab.",1,"Vores mål er at sikre, at vi sammen finder løsninger på vores fælles udfordringer."
508,"Så er det afgørende, at vi ikke diskvalificerer mulighederne for vækst, for udvikling og for det at kunne have det gode liv, uanset hvor man bor i landet.",1,"Det er vigtigt, at vi ikke udelukker mulighederne for vækst, udvikling og en god livskvalitet, uanset hvor i landet man bor."
509,Banker og sparekasser  De såkaldte samfundsrepræsentanter i banker og sparekasser er en tvangsskat på bankernes kunder.,1,"De personer, der repræsenterer samfundet og arbejder i banker og sparekasser, udgør en form for tvangsafgift på bankkunderne."
510,"Det tror jeg også nok hun ville vide, hvis hun læste de grønlandske aviser.",0,"Hvis hun læste de grønlandske aviser, så ville hun nok også vide det, tror jeg."
511,I løbet af de næste fire år skal der mindst være to kvadratmeter pr. barn i børnehaverne og mindst tre kvadratmeter pr. barn i vuggestuerne.,0,Inden for de kommende fire år skal der være mindst to kvadratmeter til hvert barn i børnehaverne og mindst tre kvadratmeter til hvert barn i vuggestuerne.
512,"Det er ikke så meget det, at man forsøger at afvise dem, men mere interessant er det måske, hvad man ikke afviser i den sammenhæng.",0,"Det er ikke så meget det, at man forsøger at afvise dem , men mere spændende er det måske, hvad man ikke afviser i den sammenhæng."
513,"Når den forudgående information og oplysning er gennemført og løsningerne er taget i brug, vil der være et naturligt behov hos virksomhederne for at få support.",0,"Når virksomhederne har gennemført den tidligere information og oplysning og implementeret løsningerne, vil de naturligt have brug for support."
514,Det må jeg sige at jeg ikke har kunnet finde.,0,"Jeg må sige, at jeg har været ude af stand til at finde det."
515,"Så inviter gerne til åbne forhandlinger, så står vi der.",0,"Så vær venlig at invitere til åbne forhandlinger, så vil vi være til stede."
516,"De borgerliges hykleri om at beskytte pensionsmidlerne, falder vi ikke for.",1,Vi lader os ikke narre af de borgerliges hykleri når det kommer til at beskytte pensionsmidlerne.
517,"Der er jo en god tradition for, at Folketingets partier har mulighed for at komme med forslag til prioriteringer under MUDP-programmet.",0,"En velkendt praksis er, at partierne i Folketinget har mulighed for at foreslå prioriteter inden for MUDP-programmet."
518,"Når man ikke længere har fortjenesten, fordi man  har betalt beløbet i erstatning, får man den skat, man har  betalt af beløbet, tilbage, og derfor mener jeg, at hvis man  skal have den fulde sammenhæng, er billedet lidt anderledes.",1,"Hvis man har betalt erstatningsbeløbet og derfor ikke længere har profitten, vil man få den skat, man har betalt af beløbet, tilbage, hvilket betyder, at billedet ændrer sig en smule, hvis man ønsker at se den komplette sammenhæng."
519,L 39 af I1. oktober 1978.,0,Lov nummer 39 fra den 1. oktober 1978.
520,"Jeg skal bare høre ordføreren: Anerkender ordføreren, at de arbejdspladser, der opstår, ved at man anlægger de kystnære havvindmøller, er midlertidige arbejdspladser og ikke blivende arbejdspladser?",0,"Jeg vil gerne bare høre ordføreren: Er ordføreren enig i, at de arbejdspladser, der opstår ved at opføre kystnære havvindmøller, kun er midlertidige og ikke permanente?"
521,"Det andet er, at jeg synes at høre fru Anne Baastrup i  starten af sit indlæg sige, at det er meget vanskeligt at  lave en international retsorden.",0,"En anden ting er, at det virker som om, at fru Anne Baastrup siger i starten af sit indlæg, at det er meget udfordrende at etablere en international retsorden."
522,"Ældre mennesker har naturligvis præcis de samme behov, som alle andre: en god bolig, en ordentlig økonomi, hjælp hvis helbredet svigter, tryghed og kontakt med andre.",1,"Det er naturligt, at ældre mennesker har nøjagtig de samme behov som alle andre, herunder en god bolig, en stabil økonomi, assistance ved helbredsmæssige udfordringer, tryghed og social kontakt."
523,"Jeg har også godt læst høringssvaret fra Uddannelsesforbundet, og der er også flere andre høringssvar, der er inde på noget af det samme.",0,"Jeg har også læst høringssvaret fra Uddannelsesforbundet godt, og der er også flere andre høringssvar, der berører nogle af de samme emner."
524,Strålekapaciteten udbygges med 65 pct. fra 1998 til 2005.).,0,Fra 1998 til 2005 øges strålekapaciteten med 65 pct.
525,"Jeg kan høre, at den tidligere justitsminister lige giver gode råd til den nye – det er godt at høre.",0,"Det glæder mig at høre, at den forhenværende justitsminister netop deler nyttige råd med den nye - det er positivt."
526,"Hvis det er den tilgang og forventning, man har til indsatsen, så er det klart, at det har en betydning, og at det giver mening, men så betyder det, at resultatet bare bliver, at der ikke vil blive gjort en tilstrækkelig indsats for de forsikrede ledige på et tidspunkt, hvor der bliver flere og flere af dem.",1,"Hvis man har den tilgang og forventning til indsatsen, så er det tydeligt, at det har en betydning og giver mening. Men det betyder også, at resultatet bliver, at der ikke vil blive gjort nok for de forsikrede ledige, når antallet af dem stiger."
527,"De fleste danskere efterlader sig mindre end en halv million, når de dør.",0,"Når de dør, efterlader de fleste danskere mindre end en halv million."
528,"Vetoretten  Vetoretten i Ministerrådet skal fastholdes og bruges for at sikre, at der ikke sker udhuling af dansk selvbestemmelsesret.",1,"For at sikre, at dansk selvbestemmelsesret ikke bliver udhulet, bør vetoretten i Ministerrådet fastholdes og anvendes."
529,"Søren Pape Poulsen er meget optaget af, hvor naturligt det her er, altså at det jo for filan ikke gør noget, at PET har gjort det ulovligt i et par år, og at det ikke er andet end naturligt, at man indhenter sådan nogle oplysninger her.",0,"Søren Pape Poulsen er dybt engageret i, hvor almindeligt det er, at PET lovstridigt har indsamlet oplysninger i flere år, og at det er helt naturligt at indhente sådanne oplysninger."
530,"Peter Skaarups spørgsmål som udtryk for, at det er et ønske, som Dansk Folkeparti deler med regeringen, at ofrene for kriminalitet skal have bedre vilkår, skal have bedre muligheder for at komme igennem livet.",1,"Peter Skaarups spørgsmål udtrykker Dansk Folkepartis og regeringens ønske om, at ofrene for kriminalitet får bedre vilkår og muligheder for at klare sig bedre i livet."
531,"Det er over 50 år siden, at den blå betænkning kom frem.",0,Det er mere end 50 år siden den blå betænkning blev præsenteret.
532,"Jeg synes et eller andet sted, at fru Irene Simonsen lidt for ofte bruger det udtryk, som jeg har hørt fru Irene Simonsen bruge mange gange, nemlig: Lad os se på tingene i helikopterperspektiv.",0,"Jeg synes på en eller anden måde, at fru Irene Simonsen ofte bruger det udtryk, som jeg har hørt hende bruge mange gange: Lad os betragte tingene fra et fugleperspektiv."
533,"Kristian Jensen vil benytte  den, for jeg tror, der er mange, der undrer sig over, hvorfor  der kun var 4 mio. kr. til at bryde den negative sociale arv,  mens der var 5 mio. kr. til Lomborg.",1,"Jeg tror, Kristian Jensen ønsker at bruge den, da mange undrer sig over, hvorfor der kun blev afsat 4 mio. kr. til at bekæmpe den negative sociale arv, mens der var 5 mio. kr. til Lomborg."
534,Det har de bl.a. gjort ved at vælge strejkekomiteer tilutlede kampen og sørge for at alle står sammen.,0,En af deres handlinger for at lede kampen og sikre solidaritet var at danne strejkekomiteer.
535,"For miljøets og naturens skyld -men også fordi vi rent faktisk tror på, at Danmark kan høste betydelige konkurrencefordele af at genetablere positionen som miljøforegangsland.",1,"Af hensyn til miljøet og naturen – men også fordi vi faktisk tror på, at Danmark kan opnå betydelige fordele ved at genopbygge vores position som et førende land inden for miljøet."
536,"Så i grunden er det her måske udtryk for, at Dansk Folkeparti langsomt, men sikkert, er ved at have en lidt mere liberal tilgang til uddannelsespolitikken.",0,"Så i bund og grund betyder det måske, at Dansk Folkeparti gradvist, men sikkert, er ved at få en mere liberal holdning til uddannelsespolitikken."
537,"Mogens Andreasen, hvad han mener med  bemærkningen, at det er de ansvarlige forældre, der benytter  sig af ordningen, og det vil de gøre uanset ydelsens  størrelse.",1,"Mogens Andreasen siger, at uanset størrelsen af ydelsen, vil det være de ansvarlige forældre, der benytter sig af ordningen."
538,Det skal vi lave om på.,0,Vi skal ændre på det.
539,"Vi mener det er stemmespild at stemme på et parti som SF, der sammen med Socialdemokratiet har gennemført et utal af asociale love og vedtagelser i folketinget.",1,"Det er vores opfattelse, at det er en unødig forspildning af ens stemme at vælge at stemme på SF, som sammen med Socialdemokratiet har gennemført mange asociale love og beslutninger i Folketinget."
540,Endnu en gang takker jeg for svaret.,0,Jeg takker endnu engang for svaret.
541,Der skal gribes effektivt ind overfor kriminelle asylansøgere.,0,Kriminelle asylansøgere skal håndteres effektivt.
542,"Det betyder også, at Danmark lever op til FN's anbefalinger om at bruge et nationalt menneskerettighedsinstitut, hvis et sådant findes.",0,"Det indebærer også, at Danmark overholder FN's anbefalinger om at anvende en national menneskerettighedsinstitution, hvis en sådan eksisterer."
543,"Det er bare sådan en konstatering,  måske en nuanceforskel, måske en fortalelse.",0,"Det er simpelthen bare en observation, måske en lille forskel i betydning, måske en bekræftelse."
544,SU følger med til udlandet efter hidtil gældende regler.,0,SU ordningen gælder stadig i udlandet i henhold til de nuværende regler.
545,"Jeg synes, at det er den rigtige måde, man har fået stykket det sammen på.",0,"Jeg mener, at måden, det er blevet sammensat på, er korrekt."
546,"Når problemet har vokset sig så stort, er det jo, fordi man, siden det indre marked blev indført, ikke har gjort noget som helst.",1,"Når problemet er blevet så stort, skyldes det netop, at der ikke er blevet gjort noget siden indførelsen af det indre marked."
547,"Steen Gade efterspurgte, står sådan set i det forslag til vedtagelse, som regeringen og Dansk Folkeparti har fremsat.",0,"Steen Gade fremsatte efterspørgsel efter, der er reelt indeholdt i forslaget til vedtagelse, som regeringen og Dansk Folkeparti har præsenteret."
548,"I Socialdemokratiet løber vi ikke fra de aftaler, vi selv har været med til at lave, men vi deler synspunktet om, at det kan have meget, meget alvorlige konsekvenser.",1,"I Socialdemokratiet undgår vi ikke vores egne aftaler, som vi selv har været med til at lave, men vi er enige i betragtningen om, at det kan få meget, meget alvorlige følger."
549,"Hvorfor agerer ministeren smagsdommer, når hun har frataget ledige deres ret til 6 ugers selvvalgt uddannelse, som ellers kunne forbedre deres jobmuligheder?",1,"Hvorfor handler ministeren som en smagsdommer, når hun har frataget de ledige deres ret til 6 ugers selvvalgt uddannelse, hvilket ellers kunne have forbedret deres muligheder for arbejde?"
550,Tyrkiet skal behandles på lige fod  med andre kandidatlande.,1,Andre kandidatlande skal give Tyrkiet samme behandling.
551,"Det kræver, at vi investerer mere i området og får ansat endnu mere sundheds- og plejepersonale.",1,"For at opnå det, er det nødvendigt, at vi øger vores investeringer i området og ansætter endnu flere sundheds- og plejemedarbejdere."
552,"Den meget høje valgprocent i  Spaniens valg i søndags var et godt eksempel på, at man som  demokrati kan reagere mod det anslag mod det velordnede  samfund, som terroraktionen er.",1,"Søndagens høje valgdeltagelse i Spanien var et godt eksempel på, hvordan et demokrati kan reagere mod angreb på det velordnede samfund, som terroraktionen er."
553,"Det drejer sig om nogle af de mennesker, der har mest brug for hjælp fra fællesskabet, og derfor har vi selvfølgelig også en særlig stor forpligtelse til at sørge for, at de får hjælp.",1,"Vi har et særligt ansvar for at sikre, at de mennesker, der har størst behov for hjælp fra samfundet, får den nødvendige bistand."
554,"Det er jo ikke sådan, at vi fortsætter noget,  som går godt.",0,"Vi fortsætter ikke med noget, der går godt."
555,"Man kan ikke, på trods af at  man har flertallet.",0,"Selvom man har flertallet, er det ikke muligt."
556,"Jeg vil igen lige benytte lejligheden til at sige, at jeg har taget initiativ til, at Rådet for Samfundsansvar nu kommer med anbefalinger til, hvordan vi kan være mere restriktive i forhold til investeringer i klyngevåben og landminer, som jo er konventionsbundet.",1,"Jeg vil gerne benytte denne mulighed til at fortælle, at jeg har initieret Rådet for Samfundsansvar til at komme med anbefalinger om, hvordan vi kan blive mere begrænsende i forhold til investeringer i klyngevåben og landminer, som er forbudt ved konvention."
557,"Hvis  ministeren stillede op, at når folk kommer, får de tilbudt et  arbejde, så kunne man begynde at diskutere det.",0,"Hvis ministeren foreslog, at når personer ankommer, vil de få tilbudt beskæftigelse, ville det kunne indledes en diskussion om det."
558,"Den første er, at al praktisk erfaring viser, at der fortsat er uklarhed om den juridiske ramme, der gælder for håndteringen af tilbageholdte i internationale militære operationer.",0,"En af de første ting at bemærke er, at al praktisk erfaring indikerer, at der stadig ikke er klarhed om den juridiske ramme, der gælder for håndteringen af tilbageholdte i internationale militære operationer."
559,"ET SYSTEMSKIFTE ER NØDVENDIG Hvis SFs politiske mål skal blive til virkelighed, skal vi have et politisk systemskifte i Danmark.",0,"For at SFs politiske mål kan blive opfyldt, kræves det, at der sker et skift i det politiske system i Danmark."
560,"Derfor er det mig temmelig  uforståeligt, at regeringen ikke vil ofre en krone på  finansloven, og derfor vil vi også nu her i dag opfordre  regeringen til at tage handsken op igen og være med til at  sørge for, at vi fortsat bevæger os i den rigtige retning,  når det går nedad med abortspiralen.",1,"Jeg synes, det er ganske uforståeligt, at regeringen ikke er villig til at bruge penge på finansloven. Derfor vil vi igen i dag opfordre regeringen til at deltage og sikre, at vi fortsat bevæger os i den rigtige retning, når antallet af aborter falder."
561,"Jeg kan forstå, at vi allerede har frist i morgen med hensyn til at stille spørgsmål, og det gør jo det hele lidt anstrengt, med hensyn til hvad vi kan nå at spørge ind til.",0,"Jeg forstår, at vi har en frist i morgen med hensyn til at stille spørgsmål, og det skaber en vis anstrengelse med hensyn til, hvad vi kan nå at spørge ind til."
562,"Vi syntes simpelt hen, at når alle, der i dag er under 50 år, bliver berørt af ændringerne, er det et for kort varsel, og derfor har vi kastet vores lod i vægtskålen for at prøve at forhandle nogle bedre vilkår i stand end dem, der åbenbart er enighed om blandt de partier, der sidder omkring bordet.",1,"Vi mener helt klart, at det er for kort varsel, når alle personer under 50 år påvirkes af ændringerne. På grund af dette har vi valgt at deltage i forhandlingerne for at forsøge at opnå bedre vilkår end dem, som de øvrige partier ved bordet åbenbart er enige om."
563,"Det vil sige, at de ikke kommer med en hårdere straf, end hvad der er rimeligt i forhold til forseelsen.",1,"Det betyder, at de ikke pålægger en straf, der er mere streng end hensigtsmæssigt i forhold til lovovertrædelsen."
564,Og vi vil ikke være med til at mis  handle ejerlejligheder.,0,Vi ønsker ikke at medvirke til at mishandle ejerlejligheder.
565,"Og det, det handler om, er faktisk retssikkerhed, men  det er ikke den retssikkerhed, som ministeren nu anfægter.",0,"Det, som det handler om, er reelt set retssikkerhed, men det er ikke den form for retssikkerhed, som ministeren nu kritiserer."
566,"Men det, der er vigtigt, er jo selvfølgelig i første omgang at sørge for, at man har den retssikkerhed, der er nødvendig, og har den tilstrækkeligt afgrænset, og der synes jeg, der er nogle spørgsmål, der trænger sig på i forhold til den model, der er valgt, hvor i hvert fald Advokatområdet, Retssikkerhedsfonden og Retspolitisk Forening har rejst en række kritiske spørgsmål, som jeg ikke nødvendigvis synes er voldsomt godt besvaret i høringssvaret, hvor jeg nærmest får det indtryk, at hvis man kan et navn og har hørt om en forbrydelse og kobler de to ting sammen, så kan man få udleveret stort set hvad som helst.",1,"Men det primære fokus bør selvfølgelig være på at sikre den nødvendige retssikkerhed og tilstrækkelig afgrænsning, og her er der nogle spørgsmål, der bliver rejst i forbindelse med den valgte model. I hvert fald har Advokatområdet, Retssikkerhedsfonden og Retspolitisk Forening rejst en række kritiske spørgsmål, som ikke nødvendigvis er tilfredsstillende besvaret i høringssvaret. Det giver nærmest indtrykket af, at hvis man kender et navn og har hørt om en forbrydelse, kan man få udleveret stort set hvad som helst."
567,"For hvis vi ser på resultaterne, kan vi jo se, at resultaterne er bedre.",0,"Da vi ser på resultaterne, bliver det tydeligt, at resultaterne er forbedret."
