,text,label,paraphrased_text
565,"Vi skal først og fremmest tage os af beskyttelsen og bevarelsen af disse ressourcer, hvilket vil få sociale, økonomiske og økologiske konsekvenser.",neutral,"Det er af allerstørste vigtighed, at vi prioriterer beskyttelsen og bevarelsen af disse ressourcer, da det vil medføre betydelige sociale, økonomiske og økologiske påvirkninger."
566,Kreditinstitutter,neutral,"Banker og andre finansielle institutioner, der tilbyder kredit og lån til enkeltpersoner og virksomheder. Disse institutioner er ansvarlige for at håndtere penge, yde lån og facilitere økonomiske transaktioner. De spiller en afgørende rolle i økonomien ved at give adgang til kapital og finansiering, hvilket giver folk og virksomheder mulighed for at finansiere deres projekter og opfylde deres økonomiske behov."
567,Jeg vil gerne give forsamlingen nogle kort forklaringer oven på de fremsatte bemærkninger.,neutral,"Efter de bemærkninger, der er blevet fremsat, ønsker jeg at give en kort forklaring til forsamlingen."
568,"Hvis prioriteringerne er en følge af politisk vilje, må andre områder pr. definition prioriteres lavere, hvis der skal fremlægges et konsolideret budget.",neutral,"Hvis man ønsker at prioritere visse områder politisk, betyder det nødvendigvis, at andre områder må prioriteres lavere, når et konsolideret budget skal forelægges."
569,"Intet er udelukket, men samtidig er det under alle omstændigheder tilrådeligt med en velovervejet måde at tackle sagen på.",neutral,"Der er ingen begrænsninger, men det er generelt bedst at håndtere sagen på en velovervejet måde."
570,"Jeg ved ikke, om jeg er så imponeret over, at man er i stand til at flytte rundt på 2 % af staben.",negative,Jeg er ikke så imponeret over evnen til at ændre på 2 % af personalet.
571,"Det er det besynderlige, men beslutningen er udelukkende Parlamentets anliggende og ikke mit.",neutral,"Selvom jeg finder det mærkeligt, er det udelukkende op til Parlamentet at træffe beslutningen og ikke mig."
572,"Kommissionen holdt den 24. november møde i dens taskforce vedrørende omstrukturering, som blev oprettet i marts 2005, da meddelelsen om omstruktureringer og beskæftigelsen blev offentliggjort.",neutral,"Den 24. november afholdt Kommissionen et møde i sin taskforce om omstrukturering, som blev etableret i marts 2005 ved offentliggørelsen af meddelelsen om omstruktureringer og beskæftigelse."
573,"Denne ordning er et stærkt symbol på solidariteten mellem EU's borgere, og jeg håber, at bevillingerne til denne ordning kan opretholdes.",neutral,"Jeg ser denne ordning som et vigtigt symbol på den solidaritet, der findes mellem EU's borgere, og jeg ønsker inderligt, at bevillingerne til denne ordning kan fortsætte uændrede."
574,"Det er vanskeligt at forudsige, hvordan det frie valg vil udvikle sig.",neutral,"Det er svært at forudse, hvilken udvikling det frie valg vil tage."
575,"Selvom jeg stadig finder det en smule uretfærdigt, understreger det vigtigheden af, at vi viser vores støtte til iværksættere i udviklingslande. En af de mest effektive måde at gøre det på er ved at fremme åbne markeder globalt.",positive,"Selvom jeg stadigvæk synes, at det er en smule uretfærdigt, understreger det vigtigheden af at vise vores støtte til iværksættere i udviklingslande. En af de mest effektive måder at gøre dette på er ved at fremme åbne globale markeder."
576,"Klarhed, kontrol, eksempler på bedste praksis og gennemsigtighed er essentielle krav for alle typer af udvælgelsesprocedurer i EU, herunder også udvælgelsen af europæiske kulturhovedstæder.",neutral,"For at sikre en retfærdig og gennemsigtig udvælgelsesproces for europæiske kulturhovedstæder er det vigtigt at have klare retningslinjer, kontrolmekanismer og eksempler på bedste praksis. Disse krav er afgørende for at sikre en forståelig og retfærdig vurdering af kandidaterne til denne ærefulde titel."
577,I den tid var Socialdemokraterne den største gruppe.,neutral,På det tidspunkt var Socialdemokraterne den dominerende gruppe.
578,"Lissabontraktaten er en kompromisløsning mellem ønsket om en europæisk føderation og bekymringen, som i øjeblikket findes blandt borgerne i både de nye stater og de oprindelige medlemslande i vores Fællesskab.",neutral,Lissabontraktaten er resultatet af et kompromis mellem ønsket om en europæisk føderation og bekymringerne hos både borgerne i de nye EU-lande og de oprindelige medlemslande.
579,"Når det kommer til ændringsforslag nr. 2 og 5, mener Kommissionen, at man bør undersøge den manglende implementering af visse elementer af det integrerede system inden for de eksisterende budgetmæssige disciplin- og regnskabsafslutningsregler.",neutral,"Når det kommer til ændringsforslag nummer 2 og 5, foreslår Kommissionen at undersøge, hvorfor visse elementer af det integrerede system ikke er blevet implementeret i overensstemmelse med de nuværende budgetmæssige disciplin- og regnskabsafslutningsregler."
580,I denne sammenhæng har min gruppe dog fra begyndelsen været kritisk over for dens mangler.,negative,Fra starten har vores gruppe været kritisk og påpeget mangler ved denne sammenhæng.
581,"Jeg stemte for vedtagelsen af denne betænkning, da jeg støtter alle disse tiltag, og da jeg er overbevist om deres værdi og fordele.",positive,"Jeg gav min stemme til denne betænkning, da jeg er enig i alle de foreslåede tiltag og er overbevist om deres værdi og fordele."
582,Nu tager vi skridtet videre og begynder selvfølgelig med at fokusere på samtale-roaming.,neutral,Lad os nu tage næste skridt og lægge vores fokus på samtale-roaming.
583,"Et eksempelvis behov kan være at undersøge alternative tilgange til udvikling af en enkelt procedure, der kan anvendes til vurdering af ansøgninger om flygtningestatus og subsidiær beskyttelse.",neutral,"Man kan have behov for at udforske forskellige metoder til at udvikle en enkelt procedure, der bruges til at vurdere ansøgninger om flygtningestatus og subsidiær beskyttelse."
584,"Det bekræftes af den, at EU-loven ikke kan bruges, hvis den overskrider de beføjelser, den er givet af den tyske befolkning; der nævnes endda muligheden for at forlade Unionen, hvis de tyske borgeres forfatningsmæssige rettigheder ikke respekteres.",neutral,"Det er blevet bekræftet, at hvis EU-loven overskrider de beføjelser, som den tyske befolkning har givet den, kan den ikke bruges. Der er endda nævnt muligheden for at forlade Unionen, hvis de forfatningsmæssige rettigheder for de tyske borgere ikke bliver respekteret."
585,"Fru formand, jeg håber virkelig, at den polske regering vil opnå succes med at forhindre gentagelse af den slags demonstrationer, og især at disse mindesmærker for lidelse og tragedie også vil være et varigt symbol og en permanent advarsel for de unge om, hvad nazistisk og racistisk ideologi kan medføre. Jeg antager, at dette er, hvad ambassadøren udtrykker.",positive,"Kære formand, mit inderlige håb er, at den polske regering vil lykkes med at forhindre gentagelse af sådanne demonstrationer. Samtidig bør mindesmærkerne for lidelse og tragedie også tjene som et varigt symbol og en permanent advarsel for de unge om konsekvenserne af nazistisk og racistisk ideologi. Jeg går ud fra, at dette er, hvad ambassadøren formidler."
586,"Hvis de politiske kræfter ikke opnår et vist niveau af enighed, bliver der ikke gjort meget af det, der skal gøres.",negative,"Hvis politikerne ikke kan blive enige om visse ting, vil der ikke blive udført meget af det arbejde, der skal gøres."
587,Disse handlinger vil blive udført i fuld overensstemmelse med de passende bestemmelser i den opdaterede rammeaftale.,neutral,"De handlinger, der udføres, vil overholde alle relevante bestemmelser i den opdaterede rammeaftale."
588,"Først og fremmest vil jeg gerne takke ordføreren. Kære formand og kommissær, jeg vil gerne udtrykke min ærlige tak til ordføreren.",positive,"Jeg vil gerne begynde med at udtrykke min tak til ordføreren. Kære formand og kommissær, jeg ønsker oprigtigt at takke ordføreren."
589,Vi er her ydmygt til stede som rådgivere.,neutral,Vi er her i en ydmyg rådgiverrolle.
590,Hr. Kirchners valg som argentinsk præsident og præsident Lulas og præsident Kirchners udtalelser om Mercosurs fremtid bliver betragtet positivt af os.,positive,"Vi ser positivt på valget af Hr. Kirchner som argentinsk præsident og de udtalelser, der er kommet fra præsident Lula og præsident Kirchner om fremtiden for Mercosur."
591,"Især når det kommer til Østersøen, er det et hav med en meget sårbar brakvandsøkosystem.",neutral,Særligt Østersøen er kendt for at have et ekstremt sårbart brakvandsøkosystem.
592,"Dog bemærker jeg til min store tilfredshed, at den offentlige europæiske debat om grønbogen på en vis måde har mildnet medlemsstaternes modstand, da de i nogle tilfælde var imod at behandle spørgsmålet om lovlig indvandring på europæisk niveau.",positive,"Jeg glæder mig ved at observere, at den offentlige europæiske debat om grønbogen har haft en vis indvirkning på medlemsstaternes holdning til spørgsmålet om lovlig indvandring på europæisk niveau. Det ser ud til, at deres modstand er blevet mildnet i visse tilfælde."
593,"Hr. formand, ærede tilstedeværende!",neutral,"Kære formand, ærede gæster!"
594,"FLN, oprørsbevægelsen, benægter enhver form for indblanding, men de giver heller ikke deres støtte til fredsprocessen.",negative,"FLN, oprørsgruppen, afviser ethvert ansvar, men de afholder sig også fra at støtte fredsprocessen."
595,"De vigtigste emner på den politiske dagsorden i dag er den omfattende økonomiske krise, som landet befinder sig i, udfordringen med arbejdstagere, der rejser frem og tilbage, samt problemet med vold og organiseret kriminalitet.",negative,"På den nuværende politiske dagsorden er der fokus på flere vigtige emner. En af disse er den alvorlige økonomiske krise, som vores land står overfor. Derudover er der også opmærksomhed rettet mod udfordringerne ved arbejdstagere, der pendler frem og tilbage. Endelig er der en øget bekymring over vold og organiseret kriminalitet. Disse er de mest centrale emner, som bliver diskuteret i dagens politiske debat."
596,"Ethvert land, der ønsker at tilslutte sig, skal have et retssystem, der fungerer godt og kan bekæmpe korruption og organiseret kriminalitet.",neutral,"For at kunne blive medlem af en bestemt gruppe, er det nødvendigt for et land at have et effektivt fungerende retssystem, der er i stand til at bekæmpe problemer som korruption og organiseret kriminalitet."
597,Nogle af landene har nået det på forskellige måder.,neutral,Forskellige metoder er blevet anvendt af nogle lande for at opnå dette.
598,"I weekenden var der en risiko for, at visse regeringschefer igen ville ty til deres velkendte spil om magt og penge og derfor ikke ville tage hensyn til de ønsker, som europæiske borgere har.",negative,"I weekenden var der en mulighed for, at nogle regeringsledere ville gentage deres kendte magt- og pengepolitik og derfor ikke ville tage hensyn til europæiske borgeres ønsker."
599,Ledelsen af de andre udvalg er enige i denne opfattelse.,neutral,Denne opfattelse er blevet accepteret af de øvrige udvalgsledelser.
600,"Ifølge denne bestemmelse skal de passende EU-institutioner, herunder Europa-Parlamentet, have beføjelse til på effektiv vis at observere, om EU's aftalepartnere respekterer menneskerettigheder og demokratisk principper.",neutral,"Ifølge denne regel er det påkrævet, at de relevante EU-institutioner, herunder Europa-Parlamentet, har magt til effektivt at overvåge, om EU's samarbejdspartnere overholder menneskerettigheder og demokratiske principper."
601,"Konflikten skal løses gennem WTO, og indtil det sker, bør alle andre forhandlinger med USA suspenderes.",neutral,"For at finde en løsning på konflikten bør man benytte sig af WTO, og indtil dette er opnået, bør man midlertidigt stoppe alle andre forhandlinger med USA."
602,"Diskussionen om mellemkategorien, der også omtales med nationale undertoner, er den første.",neutral,"Diskussionen om mellemkategorien, også kendt for sin nationale betydning, er den første."
603,Prisen på fødevarepakken er blevet kunstigt holdt nede i årevis for at sikre fred og ro på arbejdspladserne i byerne.,neutral,Prisen på fødevarepakken er blevet kunstigt lav i mange år for at opretholde arbejdsroen i byernes virksomheder.
604,"Efter at have modtaget en anmodning fra de afrikanske statsledere i Maputo i juli 2003 om at reducere en del af deres nationale bevillinger for at oprette en fredsfacilitet, handlede Kommissionen hurtigt.",neutral,Efter Kommissionen hurtigt reagerede på en anmodning fra de afrikanske statsledere i Maputo i juli 2003 om at nedskære en del af deres nationale bevillinger for at etablere en fredsfacilitet.
605,"Den beslutning, der blev vedtaget på plenarforsamlingen i parlamentet, udtrykte beklagelse over EU-delegationens handlinger. Dette skyldes, at der for første gang blev fastsat en lavere TAC end det, der blev anbefalet af NAFO's videnskabelige komité. Det blev anbefalet at sætte en grænse på 40.000 tons.",negative,"Beslutningen, der er blevet vedtaget på plenarforsamlingen i parlamentet, udtrykker beklagelse over EU-delegationens handlinger. Grunden til dette er, at der blev fastsat en lavere TAC end det, som blev anbefalet af NAFO's videnskabelige komité. Komiteen anbefalede en grænse på 40.000 tons, men denne anbefaling blev ikke overholdt."
606,Diskussionen om dette emne kan i dag blot forhindre konvergensprocessen.,neutral,I dag kan diskussionen om dette emne faktisk hæmme konvergensprocessen.
607,"Da han bukkede sig ned, bemærkede han, at den person var afgået ved døden.",negative,"Da han bøjede sig, opdagede han, at personen ikke længere var i live."
608,"Jeg er ked af, at jeg ikke kan bakke op om Poos-betænkningen om Cypern.",negative,"Det er beklageligt, at jeg ikke kan støtte op om Poos-betænkningen vedrørende Cypern."
609,"Problemet er, at den tyrkisk-cypriotiske befolkning er forhindret af deres egne myndigheder - jeg bruger ""myndigheder"" i citationstegn - i at opfylde de nødvendige betingelser i denne forbindelse. Det er oprindelsesattester, som kun den folkeretligt anerkendte Republik Cypern, og ikke Den Tyrkiske Republik Nordcypern, kan udstede.",negative,"En udfordring er, at den tyrkisk-cypriotiske befolkning er forhindret af deres egne myndigheder - jeg bruger ""myndigheder"" i citationstegn - i at opfylde de nødvendige betingelser for at få udstedt oprindelsesattester. Disse attester kan kun udstedes af den folkeretligt anerkendte Republik Cypern og ikke af Den Tyrkiske Republik Nordcypern."
610,"EU-institutionerne, især Europa-Parlamentet, har et særligt forhold til Euronews, da kanalens drift finansieres af skatteborgerne i EU.",neutral,"Euronews er særligt vigtig for EU-institutionerne, især Europa-Parlamentet, da kanalen finansieres af skatteborgerne i EU."
611,"Vi er begyndt at tage hensyn til både tre- og firhjulede køretøjer i et første forsøg, men vi er klar over, at det ikke er noget, der kan reguleres med det samme.",neutral,"I vores første forsøg tager vi nu hensyn til både tre- og firhjulede køretøjer, men vi er bevidste om, at en regulering ikke kan ske øjeblikkeligt."
612,"Eftersom Økofin-Rådet ikke kunne blive enig om en rapport til Det Europæiske Råd på mødet den 8. marts, fortsætter formandskabet med at afholde høringer for at finde en løsning, der kan accepteres af alle og præsenteres for stats- og regeringscheferne.",neutral,"Da Økofin-Rådet ikke kunne nå til enighed om en rapport til Det Europæiske Råd under mødet den 8. marts, fortsætter formandskabet med at afholde høringer for at finde en acceptabel løsning, som kan præsenteres for stats- og regeringscheferne."
613,"Selv i lufthavnen, må Mauretanien overvejes.",neutral,"Selvom man befinder sig i lufthavnen, er det vigtigt at tage hensyn til Mauretanien."
614,"Fru formand, jeg ønsker at diskutere det samme emne på dagsordenen som hr. Atkins.",neutral,"Fru formand, jeg vil gerne rejse samme emne som hr. Atkins på dagsordenen."
615,"Når forslaget gentagne gange tydeligt påpeger Vatikanets ansvar, så nærmer det sig dermed en politisk udnyttelse, som uden tvivl bør afvises.",negative,"Når forslaget tydeligt fremhæver Vatikanets ansvar gentagne gange, er det en form for politisk udnyttelse, som bør afvises uden tvivl."
616,"Ifølge vores gruppe er der tre grundlæggende problemer: de nye services, kvoterne og virksomhedsoverflytningerne.",negative,"Ifølge vores gruppe er der tre centrale udfordringer: implementeringen af nye services, fastsættelse af kvoter og spørgsmålet om virksomhedsoverflytninger."
617,"Det kan sikkert også forsvares, da betingelserne for handelen blev mildnet.",positive,"Det er sandsynligvis også berettiget, da handelsbetingelserne blev lempet."
618,"Regulering og kontrol af økonomisk konkurrence for alle intellektuelle ejendomsrettigheder bliver stadigt vigtigere, jo mere vi taler om det.",neutral,"Jo mere vi diskuterer det, desto vigtigere bliver regulering og kontrol af økonomisk konkurrence for alle former for intellektuel ejendomsret."
619,"Jeg mener derfor, at vi bør være konsekvente i vores handlinger og starte arbejdet igen.",neutral,"Jeg synes derfor, at det er vigtigt, at vi er konsistente i vores handlinger og begynder arbejdet igen."
620,Uanset omstændighederne skal man beskytte og anerkende menneskerettighederne.,positive,"Det er altafgørende at sikre beskyttelse og anerkendelse af menneskerettighederne, uanset hvilke omstændigheder der er tale om."
621,Hvad med prisen på smør?,neutral,Hvad med prisen på smør?
622,"Synes kommissæren ikke, at medlemsstaternes økonomiske situation i de seneste dage og uger nødvendigvis har ændret sig og måske fortjener en smule mere fleksibilitet?",neutral,"Er det ikke sådan, at kommissæren mener, at de økonomiske forhold i medlemsstaterne har undergået visse ændringer i de seneste dage og uger og derfor måske bør mødes med en vis grad af fleksibilitet?"
623,"På den sidste ende er denne nyskabelse en mulighed for de nye europæiske lande, og de bør udvikle deres videnskab og nye teknologier til Europas fordel på en koordineret måde.",positive,Denne innovation åbner op for muligheder for de nye europæiske lande på den lange bane. I en samordnet indsats bør de udvikle deres videnskab og nye teknologier til gavn for Europa.
624,"Dog accepterer vores gruppe ikke den prioriterede status, der er blevet tildelt initiativet kendt som Overarching Process, hvilket indebærer, at der vil blive øget antallet af permanente nationale medlemmer.",neutral,"Vores gruppe anerkender imidlertid ikke den prioriterede status, der er blevet tildelt initiativet kendt som Overarching Process. Dette skyldes, at vi ikke er enige i beslutningen om at øge antallet af permanente nationale medlemmer."
625,"Jeg var egentlig glad for at høre, at Sharon havde planer om at fjerne bosættelserne i Gaza, indtil det blev tydeligt, at han blot ønskede at flytte dem til Vestbredden, som en del af sin beslutning om at opgive fredsprocessen og begynde at handle ensidigt.",negative,"Jeg blev oprindeligt glad for at høre, at Sharon havde intentioner om at fjerne bosættelserne i Gaza. Dog blev det senere klart, at hans intentioner blot var at flytte dem til Vestbredden. Dette skete som en del af hans beslutning om at opgive fredsprocessen og begynde at handle ensidigt."
626,"Det faktum, at militærfolk, guerillaer og endda landets ledere er involveret i narkotikahandel, den udbredte korruption og regeringens planer om at begrænse demokratiske rettigheder som pressefriheden, sandsynligvis fører dette vigtige latinamerikanske land dybere ned i afgrunden.",negative,"Landets militærpersonel, guerillabevægelser og endda regeringsledere involveres i narkotikahandel, hvilket fører til omfattende korruption. Desuden planlægger regeringen at indskrænke demokratiske rettigheder såsom pressefrihed. Disse faktorer vil sandsynligvis forværre situationen i dette betydningsfulde latinamerikanske land."
627,"Problemet med dødsstraffen er blevet nævnt af Hr. Dell'Alba, Hr. Cars og Hr. Pettinari.",neutral,"Spørgsmålet om dødsstraf er blevet påpeget af Hr. Dell'Alba, Hr. Cars og Hr. Pettinari."
628,"Jeg tror, at BSE-krisen potentielt kan udvikle sig til en krise for Den Europæiske Union.",negative,"Jeg mener, at BSE-krisen kan have betydelige konsekvenser for Den Europæiske Union."
629,Europa-Parlamentet har altid haft en tydelig holdning til nationers ubegrænsede ret til selvbestemmelse.,neutral,"Europa-Parlamentet har altid været tydeligt i sin opfattelse af, at nationer bør have ubegrænset ret til selvbestemmelse."
630,I sin betænkning udtrykker Fru Swiebel sine individuelle holdninger vedrørende menneskerettighederne.,neutral,Fru Swiebel udtrykker sine personlige synspunkter om menneskerettighederne i sin betænkning.
631,"Ifølge formanden blev det udtalt, at de har kontrol over 40 % af Kosovo, og at deres ståsted er ""uafhængighed"".",neutral,"Ifølge formandens udtalelse har de 40 % kontrol over Kosovo, og deres synspunkt er, at de ønsker uafhængighed."
632,Kommissær Orbans indlæg om Europa-Kommissionens hensigt og tilgang til Moldova gjorde mig særligt glad.,positive,Jeg var særlig glad for Kommissær Orbans indlæg om Europa-Kommissionens hensigt og tilgang til Moldova.
633,Til sidst opnår alle regeringer og tyrannier magten med befolkningernes samtykke.,negative,Til sidst får alle regeringer og tyrannier magt med befolknings accept.
634,"Ca. 80 % af vores BNP genereres på en eller anden måde af aktiviteter, der er relateret til international handel, hvilket betyder, at frihandel er afgørende for vores økonomiske fundament.",neutral,"Vores økonomi er stærkt forbundet med international handel, da cirka 80% af vores bruttonationalprodukt kommer fra aktiviteter inden for dette område. Derfor er det afgørende for vores økonomiske fundament at have frihandel."
635,Min vision for Europa er ikke det.,negative,Jeg er ikke enig i min vision for Europa.
636,"- Hr. formand, jeg er enig med de andre taleres ros til ordføreren for hendes indsats i forbindelse med denne betænkning, der er meget vigtig.",positive,"Hr. formand, jeg vil gerne tilslutte mig mine kollegers beundring af ordførerens fremragende indsats vedrørende denne særdeles betydningsfulde betænkning."
637,"Trods min viden håber jeg stadig på en afslutning i Rambouillet og har gjort, hvad jeg kunne, for at påvirke albanerne.",positive,"Selvom jeg har viden, håber jeg stadig på, at Rambouillet får en afslutning, og jeg har gjort alt, hvad jeg kan, for at påvirke albanerne."
638,"Det beklager jeg, at hr. Hegyi er imod kulstofbinding og -oplagring.",negative,"Jeg er ked af, at hr. Hegyi ikke er tilhænger af kulstofbinding og -oplagring."
639,"Hvordan vil det være, hvis økonomien forværres, og der kommer flere borgerlige regeringer i Rådet?",negative,"Hvordan vil situationen være, hvis økonomien forværres, og der opstår en øget tilstedeværelse af borgerlige regeringer i Rådet?"
640,"De fleste af medlemmernes indlæg fokuserer på, at Den Europæiske Union bør have en større indflydelse inden for politik.",neutral,"Mange medlemmer har fremhævet behovet for, at Den Europæiske Union øger sin indflydelse inden for politikken."
641,Den blev overbragt til Parlamentet i august 1996.,neutral,I august 1996 blev den overrakt til Parlamentet.
642,"Der bør styrkes på jeres påvirkning af de beslutninger, som arbejdsmarkedets parter tager.",neutral,"Det er vigtigt at øge jeres indflydelse på de beslutninger, der træffes af arbejdsmarkedets parter."
643,"Balanceforholdet mellem de europæiske institutioner har faktisk ændret sig, så det er i overensstemmelse med Maastricht-traktaten og Amsterdam-traktaten.",positive,Egenskaberne af balanceforholdet mellem de europæiske institutioner er reelt blevet ændret for at være i overensstemmelse med både Maastricht-traktaten og Amsterdam-traktaten.
644,En betydelig bevægelse bliver igangsat.,neutral,Der bliver sat gang i en stor bevægelse.
645,"Politik er uundgåeligt forbundet med det, fordi kvaliteten af kommunikation kun kan være lige så god som indholdet af den.",neutral,"Kommunikation er uadskillelig fra politik, da kvaliteten af kommunikationen kun kan være lige så høj som indholdet, den formidler."
646,Vi skal kunne besvare det.,neutral,Det er nødvendigt for os at have mulighed for at svare på det.
647,Af den grund bør der være fælles finansiering af området.,neutral,På grund af dette bør finansieringen af området være delt.
648,Planlægger han at rejse eller vil han have besøg af vigtige gæster?,neutral,"Er hans plan at tage på rejse, eller agter han at få besøg af betydningsfulde gæster?"
649,"Både parter skal vise respekt for menneskerettighederne, og Unionen skal insistere på, at der retsforfølges dem, der ikke overholder dem.",neutral,"Det er vigtigt, at både alle parter er opmærksomme på og honorerer menneskerettighederne. Unionen bør stå fast på at retsforfølge dem, der ikke overholder disse rettigheder."
650,"Forbudet mod flyvning bringer os tilbage til den omfattende debat om sikkerhed, der ofte er ført i Parlamentet, hvor vi har sagt, at Parlamentet og muligvis også Kommissionen kan og bør indføre regler på europæisk niveau om dette emne, hvis medlemslandene ønsker det.",neutral,"Forbuddet mod flyrejser fører os tilbage til den omfattende debat om sikkerhed, der ofte finder sted i Parlamentet. Vi har tidligere påpeget, at der er mulighed for, at både Parlamentet og Kommissionen kan indføre regler på europæisk niveau om dette emne, hvis medlemslandene ønsker det."
651,"New Zealand er så at sige placeret ved verdens yderkant, og Irland befinder sig alligevel i Europas ydre områder.",neutral,"New Zealand kan betragtes som beliggende ved verdens ende, mens Irland stadig er placeret i udkanten af Europa."
652,Vi ønsker at udtrykke vores oprigtige tak til hr. Jacob og hr. Fillippi for deres muntlige forespørgsel vedrørende dette emne.,positive,Vi vil gerne udtrykke vores dybfølte taknemmelighed over for hr. Jacob og hr. Fillippi for deres mundtlige henvendelse angående dette emne.
653,"Formålet med disse systemer var ifølge ideologierne at opbygge et nyt og forbedret samfund, men det medførte, at hele grupper af borgere blev ekskluderet fra retsstatsprincippet og blev dømt til døden eller en fornedret tilværelse på både fysisk og socialt plan.",negative,"Ideologernes hensigt med disse systemer var at skabe et nyt og bedre samfund. Desværre førte det til, at store grupper af borgere blev udelukket fra retsstatsprincippet. De blev enten dømt til døden eller tvunget til at leve et liv i ydmygelse på både fysisk og socialt niveau."
654,"I dag skal vi afgive vores stemme om den betænkning, som fru Járóka har forberedt.",neutral,I dag er vi nødt til at stemme om fru Járókas betænkning.
655,"Vi kan forsikre Dem om, at vi har noteret Deres kommentar og vi vil undersøge den.",positive,Vi bekræfter modtagelsen af Deres kommentar og vil foretage en grundig undersøgelse af den.
656,"Jeg tror, at du har ramt et vigtigt emne der.",positive,"Det, du nævner, er en vigtig problemstilling."
657,"Hvis EU ikke sikrer, at de ikke ender som dem, der betaler gladeligt for liberaliseringsprocesser, vil vi som europæiske institutioner blive mere og mere adskilt fra borgerne.",negative,"Hvis EU ikke garanterer, at de undgår at blive dem, der frivilligt betaler for liberaliseringsprocesser, vil europæiske institutioner gradvist blive mere adskilte fra borgerne."
658,"Vi er også tilfredse med, at alle typer af organiseret kriminalitet betragtes som kriminelle handlinger og ikke kun narkohandel.",positive,"Vi glæder os også over, at alle former for organiseret kriminalitet er betragtet som kriminelle handlinger, ikke kun narkohandel."
659,"Nu vil jeg sige noget, der gælder for mig selv, teamet og alle: Vi ønsker, at krisen bliver løst hurtigt, at volden stopper, og at flygtningene kan vende tilbage til deres hjem så hurtigt som muligt.",positive,"Jeg giver udtryk for en fælles mening, der gælder for både mig, mit hold og alle andre. Vi håber på en hurtig løsning af krisen, at volden ophører, og at flygtningene kan vende tilbage til deres hjem så snart som muligt."
660,Jeg afviser det bestemt!,negative,Jeg er helt uenig!
661,Tirsdag den 19. oktober 2010 afholdes afstemningen.,neutral,Afstemningen finder sted tirsdag den 19. oktober 2010.
662,"- Hr. formand, inden jeg begynder, vil jeg gerne påpege, at jeg finder det helt fantastisk, at en kvinde fra Irland påstår, at Irland ikke har nydt gavn af at være medlem af EU, og at en person fra Nordirland efterfølgende påstår, at handelspolitik ikke har noget at gøre med demokrati.",negative,"- Kære formand, inden jeg går i gang, vil jeg gerne understrege min begejstring over, at en irsk kvinde hævder, at Irland ikke har haft gavn af sit EU-medlemskab, og at en person fra Nordirland derefter påstår, at handelspolitik ikke har nogen forbindelse til demokrati."
663,"Vores system er allerede overbelastet på grund af stigningen i lufttrafikken og antallet af brugere, og det kan ikke vente på, at disse budgetter bliver fastsat.",negative,"På grund af den stigende lufttrafik og antallet af brugere, er vores system allerede overbelastet. Vi kan ikke vente på, at budgetterne bliver fastsat."
664,"Da kvotesystemet blev indført i 1984, havde det gamle EU-10 1,6 mio. mælkeproducenter.",neutral,"Da kvotesystemet blev indført i 1984, var der 1,6 millioner mælkeproducenter i det tidligere EU-10. "
665,"Desværre kan vi ikke støtte ændringsforslagene om at udvide oprindelsesgarantien til alle former for elektricitet eller til elektricitet fra tredjelande, da dette går ud over forslagets mål og anvendelsesområde.",negative,"Vi er desværre ikke i stand til at støtte ændringsforslagene om at udvide oprindelsesgarantien til alle typer elektricitet eller elektricitet fra tredjelande, da dette ville gå imod målet og anvendelsesområdet for forslaget."
666,"For at vores samarbejde kan være fuldt effektivt, skal vi først nå et bestemt punkt.",neutral,"For at opnå maksimal effektivitet i vores samarbejde, er det vigtigt at nå et konkret mål."
667,"80 % af fangsten udgøres af bifangst, hvilket har en stor negativ effekt på beskyttede arter, når man bruger disse redskaber.",neutral,"Når man bruger de nævnte redskaber, udgør bifangst hele 80 % af fangsten, hvilket har en betydelig negativ indvirkning på beskyttede arter."
668,"Fru Hautala, vanskeligheden er imidlertid endnu større, da omrokeringer også er en meget udfordrende situation.",negative,"Fru Hautala, det er dog en endnu større udfordring, da omrokeringer også medfører en betydelig vanskelighed."
669,"Det er vigtigt at tænke særligt på at få fat i europæiske slukningsfly, som har en stor kapacitet og kan tilpasses til topografien.",positive,"Det er af stor betydning at sikre tilstedeværelsen af europæiske slukningsfly, der er både kapacitetsstærke og kan tilpasses det givne terræn."
670,"På vegne af UEN-Gruppen ønsker jeg at give ordføreren, hr. Kamall, en stor ros for hans fremragende indsats.",positive,"På vegne af UEN-Gruppen vil jeg gerne udtrykke min dybfølte beundring for hr. Kamall, vores ordfører, og hans enestående præstation."
671,"Ændringsforslag 8 behøves heller ikke, eftersom det nuværende program ikke påvirker lokale skattemyndigheder direkte, og jeg nævner dette i relation til kommentarerne fra hr. Mayol i Raynal.",negative,"Der er ingen grund til at lave ændringsforslag 8, da det nuværende program ikke direkte påvirker lokale skattemyndigheder. Dette nævnte jeg i relation til hr. Mayols kommentarer i Raynal."
672,"Regler og procedurer til at begrænse de amerikanske myndigheders brug af passagerlisteoplysninger fastlægges effektivt med disse forpligtelser, som De ved.",neutral,"Disse forpligtelser fastsætter effektivt regler og procedurer for at begrænse den amerikanske regerings brug af passagerlisteoplysninger, hvilket De allerede er klar over."
