,text,label,paraphrased_text
218,"Med hensyn til den strategi, som skal følges, er jeg en stor tilhænger af, at der fastlægges obligatoriske normer for år 2000 og år 2005.",positive,"Når det kommer til den strategi, der skal følges, støtter jeg fuldt ud idéen om at etablere obligatoriske standarder for både 2000 og 2005."
219,Jeg vil slutte med at nævne nødvendigheden af at være bevidst om problemerne.,neutral,Jeg vil afslutningsvis fremhæve vigtigheden af at være opmærksom på udfordringerne.
220,"I kraft af at der i kompromisforslaget fokuseres på de stoffer, der er mest risikable, forbedres Reach-forslagets virkning, navnlig hvad angår stoffer, der produceres eller anvendes i små mængder.",neutral,"Ved at fokusere på de mest risikable stoffer i kompromisforslaget, bliver virkningen af Reach-forslaget forbedret, især når det kommer til stoffer, der produceres eller anvendes i mindre mængder."
221,"Et spørgsmål, der imidlertid er ganske unikt, og som skal nævnes i denne forbindelse, er samarbejdet med Det Internationale Krigsforbrydertribunal vedrørende det tidligere Jugoslavien i Haag.",positive,"Et spørgsmål, som er helt specielt og som skal fremhæves her, er samarbejdet med Haag-domstolen for krigsforbrydelser i det tidligere Jugoslavien."
222,"Dens største målsætning er fortsat at reducere alle de former for støtte, som forvrider eller risikerer at forvride konkurrencen, men der er også andre målsætninger, som skal tages i betragtning, nemlig konkurrenceevne og vækst - Lissabon-målsætninger - og social samhørighed, som kræver støtte til modernisering og udvikling af vanskeligt stillede regioner.",neutral,"Den primære ambition er stadig at mindske al form for støtte, som forvrider eller potentielt forvrider konkurrencen, men der er også andre målsætninger, som bør overvejes, herunder konkurrenceevne og vækst - Lissabon-målsætningerne - samt social samhørighed, som kræver støtte til modernisering og udvikling af udfordrede regioner."
223,"Jeg minder desuden om, at i henhold til artikel 12, stk. 1, i forretningsordenen skal indstilling af kandidater til posten som formand for Europa-Parlamentet ske med de pågældendes samtykke, og at de udelukkende kan indstilles af en politisk gruppe eller mindst 40 parlamentsmedlemmer.",neutral,"Jeg vil desuden minde om, at ifølge artikel 12, paragraf 1, i forretningsordenen skal kandidater til posten som formand for Europa-Parlamentet indstilles med deres samtykke og kan kun indstilles af en politisk gruppe eller mindst 40 parlamentsmedlemmer."
224,"Den nye Kommission skal træffe beslutning om de strategiske aktioner, som den anser for vigtigst med henblik på at nå både de mål, der er fastsat i traktaterne, og de mål, som de aktuelle forhold i Unionen og dens naboområder påtvinger os.",negative,"Kommissionen skal tage afgørelse om strategiske handlinger, som den finder mest vigtige for at opnå både de mål, der er fastlagt i traktaterne, og de mål, som de aktuelle forhold i Unionen og dens naboområder pålægger os."
225,"Hr. formand, det bliver ensformigt, men også jeg er ordføreren Trakatellis meget taknemlig for denne gode betænkning.",positive,"Hr. formand, selvom det gentages, er jeg også meget taknemmelig for ordføreren Trakatellis' gode betænkning."
226,"Hr. MacCormick, kunne De gentage Deres udvidede bemærkning til forretningsordenen?",neutral,"Kan De gentage Deres udvidede kommentar til forretningsordenen, hr. MacCormick?"
227,Samlet set er ændringerne af stabilitets- og vækstpagten velafbalancerede.,neutral,På det hele taget er justeringerne af stabilitets- og vækstpagten afbalancerede.
228,I øjeblikket arbejder vi således også rent teknisk på oprettelsen af en sådan database.,neutral,I dette øjeblik er vi også i gang med at arbejde rent teknisk på at oprette en sådan database.
229,Jeg tænker især på ændringsforslagene om uddannelse af trafikanterne og finansiering af reparations- og vedligeholdelsesarbejder i tunneller.,neutral,"Særligt tænker jeg på de forslag, der omhandler uddannelse af trafikanter og finansiering af reparationer og vedligeholdelse af tunneler."
230,"Jeg opfordrer dog det irske formandskab til at være forsigtigt, for endnu en fiasko ville være fatal for tilliden fra de europæiske vælgere, som skal stemme i juni.",neutral,"Dog vil jeg opfordre det irske formandskab til at være påpasselige, da en yderligere fiasko ville have alvorlige konsekvenser for tilliden fra de europæiske vælgere, der skal stemme i juni."
231,"Jeg vil ikke lykønske ordføreren, fru Lalumière.",negative,"Jeg ønsker ikke at gratulere ordføreren, fru Lalumière."
232,"Ofte er det også den berygtede jungle af regler, formularer og skranker, som afholder den lille selvstændige erhvervsdrivende fra at ansætte personale.",negative,"Den lille selvstændige erhvervsdrivende bliver ofte afholdt fra at ansætte personale på grund af den berygtede jungle af regler, formularer og skranker."
233,"&#160;&#160; Hr. formand, hr. kommissær, ærede kolleger, efter to et halvt års intensive undersøgelser og inspektioner kan Den Internationale Atomenergiorganisation ikke bekræfte, at det iranske nukleare program har en fredelig karakter, og meget vigtige spørgsmål er stadig ubesvarede.",negative,"Efter to og et halvt års grundige undersøgelser og inspektioner kan Det Internationale Atomenergiagentur ikke bekræfte, at det iranske atomprogram er fredeligt, og der er stadig mange ubesvarede spørgsmål af stor betydning."
234,"Jeg er af den opfattelse, at katastrofer som denne, med hundredevis af døde og tusindevis af kvæstede og sårede og med uoverskuelige økonomiske og sociale følger, bør få Europa-Parlamentet til at gå alvorligt ind i sagen.",negative,"Jeg mener, at Europa-Parlamentet bør tage denne katastrofe meget seriøst, da den har resulteret i et betydeligt antal døde, sårede og økonomiske og sociale konsekvenser."
235,"Det passer til de spørgsmål, som jeg i dag stiller Kommissionen om polske bygningsarbejdere, som arbejder uden en kollektiv arbejdsoverenskomst.",neutral,"Det er relevant for de spørgsmål, jeg i dag stiller Kommissionen angående polske bygningsarbejdere, der arbejder uden en fælles arbejdsaftale."
236,"Men lad os nu se, hvordan medlemslandene griber opgaven an.",neutral,"Men lad os nu se, hvordan medlemslandene håndterer opgaven."
237,"Hvis det er tilfældet, har der i dag kun været én afstemning ved navneopråb.",neutral,"Hvis det er sandt, er der kun blevet afholdt en afstemning ved navneopråb i dag."
238,"På den anden side er der energiforsynerne, oliehandlere, olieproducenter, og de vil præcis det modsatte.",neutral,"På den modsatte side finder man energiformidlere, oliehandlere og olieproducenter, som ønsker det stik modsatte."
239,"I forbindelse med dette er der risiko for, at de bliver lettere at forfalske.",negative,"I forbindelse hermed er der en risiko for, at de kan blive mere letfalsificerbare."
240,Jeg vil afslutte med følgende bemærkning: Vi hørte alle præsident Chiracs tale i Parlamentet i går.,neutral,Jeg vil gerne slutte af med at sige følgende: Alle hørte vi præsident Chiracs tale i Parlamentet i går.
241,"Vi mener sågar, at dette er et ret stort vrængbillede.",negative,"Vi synes endda, at dette er et ret stort forvredet billede."
242,Det er yderst vanskeligt at lokalisere disse børn og få dem ud af denne prostitutionstilstand.,negative,At finde og befri disse børn fra denne prostitutionstilstand er ekstremt udfordrende.
243,En betragtelig del af miljøforureningen skyldes SMV.,neutral,SMV er ansvarlig for en betydelig del af miljøforureningen.
244,Milliarder af euro i udviklingsbistand har ikke ændret noget på dette.,negative,"Dette er ikke blevet ændret, på trods af milliarder af euro i udviklingsbistand."
245,"Dette betyder naturligvis ikke, at der ikke er behov for at genbehandle de lovgivninger, der har rejst polemik, men det betyder, at man i første omgang må hævde rettighederne og i det mindste tale om uddannelse, omsorg og deling; det er ikke nok at erklære, at man er imod diskrimination, man må i stedet sørge for ikke at forskelsbehandle dem, som Moder Teresa i Calcutta har kaldt de fattigste blandt de fattige.",neutral,"Dette indebærer selvfølgelig ikke, at der ikke er behov for at revidere de lovgivninger, der har skabt debat, men det betyder, at man først og fremmest skal fastholde rettighederne og i det mindste drøfte uddannelse, omsorg og deling; det er ikke tilstrækkeligt at erklære sig imod forskelsbehandling, man skal i stedet sikre, at man ikke forskelsbehandler dem, som Moder Teresa i Calcutta har kaldt de allerfattigste."
246,"Så i hver enkelt institution, herunder også de andre såsom Domstolen og Revisionsretten, er der et åbenbart behov for meget betydelige forbedringer, og det glæder mig at have lejlighed til igen at understrege dette ved spørgetiden her i Parlamentet.",positive,"Der er et tydeligt behov for meget betydelige forbedringer i hver enkelt institution, herunder også i de andre institutioner som Domstolen og Revisionsretten, og det glæder mig at kunne understrege dette igen under spørgetiden her i Parlamentet."
247,For bare en uge siden var vi vidne til begyndelsen på en ekstraordinær bevægelse der.,positive,For kun en uge siden observerede vi begyndelsen på en usædvanlig bevægelse der.
248,Det ville nemlig føre til en strøm af krav fra forskellige særinteresser og særområder.,neutral,En strøm af krav fra forskellige særinteresser og særområder ville opstå som følge af dette.
249,"Fra det øjeblik krisen brød ud, kan Europas vej ikke længere være splittet, selv ikke i to parallelle spor - der kan ikke være to hastigheder.",neutral,"Efter krisen begyndte, er det ikke længere muligt for Europa at være opdelt på vejen, selv ikke i to separate retninger - der kan ikke være to forskellige hastigheder."
250,De alvorlige beskyldninger mod de franske og svenske styrker er dermed ubegrundede.,negative,Dermed er de alvorlige anklager mod de franske og svenske styrker uden grundlag.
251,"I den lille by, hvor jeg var borgmester, var der ganske mange mænd og kvinder, men især ganske mange kvinder, som havde mistet børn under krigen.",negative,"I den mindre by, hvor jeg var borgmester, kunne man finde en hel del mænd og kvinder, men det var særligt kvinderne, som havde oplevet at miste deres børn under krigen."
252,Vores hensigt har i tråd med Kommissionens oprindelige forslag hele tiden været at forsyne forbrugerne med generelle oplysninger om ophavsretskrænkelser.,neutral,"Hele tiden har vores mål været at give forbrugerne generelle oplysninger om ophavsretskrænkelser, i overensstemmelse med Kommissionens oprindelige forslag."
253,Det endelige kommissionsforslag førte ikke til eufori.,negative,Euforisk blev man ikke over det endelige kommissionsforslag.
254,"I modsat fald er der risiko for, at særlove, der anvendes til bekæmpelse af den organiserede kriminalitet, kan ende med at blive normale love, hvilket naturligvis ville være et stort skridt tilbage for de europæiske borgeres frihed og for demokratiet.",negative,"Hvis ikke det er tilfældet, kan det medføre en risiko for, at de særlove, der bruges til at bekæmpe organiseret kriminalitet, kan blive almindelige love, hvilket selvfølgelig ville være et betydeligt tilbageskridt for europæiske borgeres frihed og demokratiet."
255,"Interventionerne bør have husholdninger med lav indkomst, som defineret i gældende national lovgivning, som målgruppe.",neutral,"Målet bør være at rette interventioner mod husholdninger med lav indkomst, som er defineret i den nuværende nationale lovgivning."
256,"Han har desuden sagt, at det følgelig bliver unødvendigt at fastsætte en grænseværdi for tilsætning af disse proteiner - der har til formål at sikre optagelsen i kødet af betydeligt større mængder vand.",neutral,"Derudover har han udtalt, at det derfor ikke er nødvendigt at fastsætte en grænseværdi for tilføjelse af disse proteiner, som har til hensigt at sikre, at kødet optager betydeligt større mængder vand."
257,"Jeg vil gerne nævne Revisionsretten som et godt eksempel på, hvad der er god praksis for udarbejdelsen af et budget.",positive,"Jeg vil gerne fremhæve Revisionsretten som en god illustration af, hvordan man kan udforme et budget på en god måde."
258,"Man kan og bør således finde nye veje, man bør være opfindsom og man bør sige tingene lige ud.",positive,"Det er vigtigt at finde alternative metoder, være kreativ og være direkte i sin kommunikation."
259,"Tilbage står, at EU og Kommissionen kun kan handle inden for rammerne af de beføjelser, som traktaten giver dem.",neutral,"Det er kun muligt for EU og Kommissionen at handle i henhold til de beføjelser, som traktaten giver dem."
260,"&#160;&#160; Ofte virker det, som om der ikke er noget nyt at sige om ligestilling mellem mænd og kvinder.",neutral,"Det er ofte, som om der ikke er noget nyt at sige om ligestilling mellem mænd og kvinder."
261,"Det betyder naturligvis, at opmærksomheden henledes på projekter af grænseoverskridende betydning.",neutral,"Selvfølgelig betyder det, at der fokuseres på projekter, der har betydning på tværs af grænserne."
262,"Af alle disse grunde er det nødvendigt at gøre noget ved lufttransportproblemet set ud fra et miljømæssigt synspunkt, og det skal ske på en global og sammenhængende måde, det vil sige, at man også skal tage hensyn til de aspekter, der er forbundet med lufttransportvirksomhed.",neutral,"Det er nødvendigt at tackle lufttransportproblemet ud fra et miljømæssigt perspektiv på globalt plan, hvilket indebærer, at man også må tage hensyn til de faktorer, der er forbundet med lufttransportvirksomhed."
263,"Derfor håber jeg, at vi ved afslutningen af det svenske formandskab vil have konkrete og gode resultater, som vi kan arbejde videre med.",neutral,"Af denne grund håber jeg, at vi vil have konkrete og positive resultater ved afslutningen af det svenske formandskab, som vi kan bygge videre på."
264,"Jeg frygter, at det - hvis vi følger kommissionsforslaget i dette spørgsmål således, som det er blevet fremsat - på baggrund af de betænkeligheder, der allerede er i Rådet, og som fremgår af Den Europæiske Domstols afgørelse, som jeg har omtalt, og af Revisionsrettens anden beretning, ikke fører til en positiv beslutningstagning i Rådet.",negative,"Jeg er bekymret for, at hvis vi følger kommissionsforslaget i denne sag, som det er blevet fremsat, så vil det ikke føre til en positiv beslutning i Rådet, på grund af de bekymringer der allerede er i Rådet, som fremgår af Den Europæiske Domstols afgørelse, som jeg har nævnt, og Revisionsrettens anden beretning."
265,"Hr. Landsbergis, som kender Nordkaukasus bedre end næsten alle andre, har stillet et par mundtlige ændringsforslag, som strammer op på teksten, og som jeg vil bede Dem støtte.",positive,"Hr. Landsbergis, der har en større viden om Nordkaukasus end næsten alle andre, har foreslået et par mundtlige ændringer, der skærper teksten, og som jeg beder Dem støtte."
266,De skal sikre overholdelsen af reglerne for velfærd og dyresundhed.,positive,"Der er et behov for at garantere, at reglerne for velfærd og dyresundhed bliver respekteret."
267,"Det siger sig selv, at dette påvirker grænseturismen hårdt.",neutral,"Det er klart, at dette har en stor indvirkning på grænseturismen."
268,"Det har som medlem af Europarådet forpligtet sig til at respektere menneskerettighederne, og vi skal hjælpe Aserbajdsjan med at fortsætte ad denne vej.",positive,"Som medlem af Europarådet har vi indgået en forpligtelse til at overholde menneskerettighederne, og vi skal støtte Aserbajdsjan i deres fortsatte fremgang på dette område."
269,"En af mine venner fortalte mig om en kvinde på en busstation i Wolverhampton, der havde et barn i en klapvogn.",neutral,"En af mine bekendte fortalte mig om en kvinde, der stod med sit barn i en barnevogn på en busstation i Wolverhampton."
270,"Det er klart, at invaliditet og fattigdom hænger tæt sammen, ligesom det er tilfældet med invaliditet og sygdom og manglende sundhedsassistance.",neutral,"Det er tydeligt, at der er en tæt forbindelse mellem invaliditet og fattigdom, ligesom det er tilfældet med invaliditet, sygdom og manglende sundhedspleje."
271,"Jeg takker både hr. Ferber og ordføreren på forhånd for den måde, hvorpå de imødekommer os.",positive,"På forhånd vil jeg gerne takke både hr. Ferber og ordføreren for den måde, de imødekommer os på."
272,Disse instrumenter er absolut nødvendige med hensyn til Cypern.,neutral,"Disse instrumenter er uundværlige, når det kommer til Cypern."
273,"Vi ved, at det er ekstremt vanskeligt.",neutral,"Det er almindeligt erkendt, at det er yderst udfordrende."
274,Vi håber en dag at kunne byde Tyrkiet velkommen i Fællesskabet.,positive,"På en dag i fremtiden håber vi, at vi kan sige velkommen til Tyrkiet i Fællesskabet."
275,Det har stået på i 10 år.,negative,Det har varet i 10 år.
276,"Desuden mener både toldmyndighederne og de erhvervsdrivende generelt, at de nuværende toldprocedurer og -processer er unødigt komplicerede.",negative,"Ydermere er både toldmyndighederne og virksomhederne enige om, at de aktuelle toldprocedurer og -processer er unødvendigt komplekse."
277,"På vegne af min gruppe opfordrer jeg alle mine kolleger til at godkende denne fælles holdning, der er resultatet af en konsensus i Udvalget om Landbrug og Udvikling af Landdistrikter, og som ligger på linje med styrkelsen af Europas identitet på landbrugsområdet.",positive,"Jeg vil gerne opfordre mine kolleger til at godkende denne fælles holdning, som min gruppe har vedtaget. Holdningen er blevet til ved enighed i Udvalget om Landbrug og Udvikling af Landdistrikter og støtter op om styrkelsen af Europas identitet inden for landbrugsområdet."
278,"De pågældende test afslører således ikke omdannede prionproteiner, før disse har nået et vist stade.",neutral,"De specifikke tests viser derfor ikke ændrede prionproteiner, før de har nået en bestemt tilstand."
279,"Endelig foreslår vi også i vores meddelelse, at der oprettes en europæisk koordinationsstruktur i 2009 til støtte af demonstrationsprojekter inden for CO2-opsamling og -deponering gennem videndeling, fælles kommunikationsaktiviteter og andre fælles foranstaltninger.",neutral,"I vores meddelelse foreslår vi til sidst, at der etableres en koordinationsstruktur på europæisk niveau i 2009. Formålet med denne struktur er at støtte demonstrationsprojekter inden for CO2-opsamling og -deponering ved at facilitere videndeling, koordinere kommunikationsaktiviteter og implementere andre fælles tiltag."
280,"Kvinder har brug for støtte, de har brug for mere uddannelse, lempelige arbejdstider og tilstrækkelig hjælp til at kunne forene arbejdsliv og familieliv.",neutral,"Kvinder har behov for støtte, de har behov for yderligere uddannelse, fleksible arbejdstider og tilstrækkelig hjælp til at kunne balancere arbejde og familieliv."
281,"Hvilket kan være rigtigt rent kvantitativt set, men diskutabelt, hvis man ser på den kvalitet, der kan ligge i at have flere ældre, mere livs- og arbejdserfaring, mere virkelig menneskelig kapital.",negative,"Det kan være korrekt på det kvantitative niveau, dog er det diskutabelt, hvis man ser på værdien af at have flere ældre mennesker med mere livs- og arbejdserfaring, en større mængde af reel menneskelig kapital."
282,"Derfor bør vi, hr. formand, bruge al den magt og indflydelse, vi råder over, til at sætte en stopper for dette skammelige fænomen.",negative,"Det er derfor nødvendigt, hr. formand, at vi gør brug af al vores magt og indflydelse for at stoppe denne skammelige foreteelse."
283,"Denne definition gør det muligt at afmærke området og systematisk at undersøge, om instrumenterne også virkelig gavner målgruppen.",positive,"Med denne definition kan man markere området og systematisk undersøge, om instrumenterne virkelig gavner målgruppen."
284,Kun på den måde kan man forhindre konkurrenceforvridning og miljødumping.,neutral,"Det er kun ved at gøre på denne måde, at man kan undgå forvridning af konkurrencen og udledning af miljøaffald."
285,Der er dog stadig hindringer for arbejdskraftens frie bevægelighed.,negative,"Dog er der stadig forhindringer, når det kommer til den frie bevægelighed for arbejdskraften."
286,"Det er også baggrunden for, at vi samarbejder med organisationer, som er optaget af at beskytte børn og kvinder.",positive,"Vi samarbejder også med organisationer, der vægter beskyttelse af børn og kvinder."
287,"Jeg mener, at vi må organisere vort arbejde noget bedre.",neutral,"Jeg synes, vi skal strukturere vores arbejde lidt bedre."
288,"Som De ser, fru formand, mine damer og herrer, er Frankrigs køreplan for EU-formandskabet både ambitiøs og konkret.",positive,"Som De kan se, fru formand, mine damer og herrer, er Frankrigs plan for deres rolle som formand for EU meget ambitiøs og konkret."
289,"Heller ikke den hverken undersøger eller foreslår alternativer, der kunne bestå i styrkelse af de offentlige investeringer på alle niveauer, i øget samarbejde mellem de nationale selskaber om at skabe og drive højhastighedskorridorer og i forbedring af tilbuddenes kvalitet.",negative,"Heller ikke den undersøger eller foreslår muligheder, såsom at øge de offentlige investeringer på forskellige niveauer, fremme samarbejde mellem nationale virksomheder om at etablere og drive højhastighedsforbindelser og forbedre kvaliteten af ​​tilbuddene."
290,"Et fælles forsvar for Den Europæiske Union vil være en grundlæggende betingelse for stabilitets-og fredsbevarelsen, sådan som det også blev slået fast på NATO-topmødet i Washington for nylig.",neutral,"En fælles forsvar for EU vil være afgørende for at opretholde stabilitet og fred, som også blev understreget på det nylige NATO-topmøde i Washington."
291,"Men jeg forstår, at De har bedt mig om at komme, for at jeg kan tale mere direkte til Dem om udenrigspolitikken og især om sikkerhedspolitikken i Europa efter Helsinki.",neutral,"Jeg er klar over, at De har bedt mig om at komme, så jeg kan tale mere indgående med Dem om udenrigspolitikken og specielt om sikkerhedspolitikken i Europa efter Helsinki."
292,"Forenklingen er et ganske vigtigt mål, som vi tilstræber, ligesom gennemsigtigheden.",positive,"Vi stræber efter både forenkling og gennemsigtighed, da begge mål er af stor betydning."
293,"Jeg argumenterer ikke for en revision af Maastricht-konvergenskriterierne, men jeg føler, at man skulle lægge større vægt på »Ø« i ØMU'en.",neutral,"Jeg mener ikke, at der bør foretages en revision af Maastricht-konvergenskriterierne, men jeg synes, at »Ø« i ØMU'en burde have større betydning."
294,"Kommissionen skal vurdere dem, men den kan ikke give instrukser på det område.",neutral,"Kommissionen skal evaluere dem, men den har ikke beføjelse til at give instruktioner på det område."
295,"Kunne De fortælle os lidt mere om, hvad disse kriterier kunne være?",neutral,"Kan du fortælle os lidt mere om, hvilke kriterier der kunne være?"
296,"For det drejer sig om spørgsmål, der angår social sikring, vurderingen af arbejde i hjemmet og kvalifikationer, samt om arbejdsvilkår som f.eks. tilrettelæggelsen af arbejdstiden og meget mere.",neutral,"Det handler om emner relateret til social sikring, vurdering af husligt arbejde og kvalifikationer, samt arbejdsvilkår såsom planlægning af arbejdstid og meget andet."
297,"Hr. formand, jeg vil gerne takke hr. Bolkestein for hans svar.",positive,"Kære formand, jeg ønsker at udtrykke min tak til hr. Bolkestein for hans svar."
298,Længe leve Frankrig!,positive,Frankrig skal leve længe!
299,"Det kan godt være, men når Revisionsretten kommer med en konklusion, så går jeg ud fra, at den er baseret på eksakte tal.",negative,"Jeg antager, at når Revisionsretten fremlægger deres konklusion, er den baseret på præcise tal, selvom det kan diskuteres."
300,"Mange af os, der har arbejdet loyalt i Europa-Parlamentets Fiskeriudvalg i mange år, er blevet kørt ud på et sidespor i hastværkets navn.",negative,"Et stort antal af os, som i mange år har arbejdet trofast i Fiskeriudvalget i Europa-Parlamentet, er blevet nedprioriteret i forhastethedens navn."
301,"Hr. formand, jeg synes, at vi skulle høre kommissæren og så ikke flere, ellers skal vi til at planlægge endnu en omgang.",neutral,"Hr. formand, jeg foreslår, at vi kun får kommissærens udtalelse og ikke flere, ellers bliver vi nødt til at planlægge endnu en gang."
302,"Sikkert er det, at standarden på dette område er betydeligt lavere især i de kommende tiltrædelseslande i Central- og Østeuropa.",negative,"Det kan bekræftes, at standarden indenfor dette felt er markant mindre høj, især i de kommende tiltrædelseslande i Central- og Østeuropa."
303,"Fru formand, ærede hr. formand for Rådet, Kommissionens forslag om en mælkemarkedsordning omfatter hovedsageligt tre områder, nemlig prisstøtten, indkomstudligningen for mælkeproducenter og garantimængdeordningen.",neutral,"Kære fru formand, ærede hr. formand for Rådet, Kommissionens forslag om en mælkemarkedsordning fokuserer primært på tre områder: prisstøtten, indkomstudligning for mælkeproducenter og garantimængdeordningen."
304,Man har talt om audiovisuelle tjenester.,neutral,Der har været diskussion om lyd- og billedtjenester.
305,"For det andet vil det skabe en mere effektiv Union - en Union, der med 25 medlemsstater kan træffe beslutninger og handle.",positive,"Derudover vil det skabe en Union, som kan træffe beslutninger og handle mere effektivt med 25 medlemsstater."
306,"Men i øjeblikket er der størst risiko blandt malkekvægbestanden, de 6-7-årige køer, hvilket er grunden til, at vi siden mit indlæg sidste år har fået en destruktionsordning, der blev offentliggjort den 13. december 2000, hvis jeg husker rigtigt, og som vil være på plads indtil årets udgang.",neutral,"Men lige nu er der størst risiko blandt malkekvægsbestanden, særligt blandt 6-7-årige køer, hvilket er årsagen til, at vi har indført en destruktionsordning, som blev annonceret den 13. december 2000, hvis jeg husker rigtigt, og som vil være i effekt indtil slutningen af året."
307,"Vi må sikre, at processen fortsætter.",neutral,"Det er vigtigt, at vi sørger for, at processen fortsætter."
308,"Hr. formand, jeg håber, jeg ikke kommer for sent.",neutral,"Kære formand, jeg håber, jeg når frem i god tid og ikke kommer for sent."
309,"Hr. ping har forsikret mig om, at indsatsen - ikke hele mæglingsindsatsen, men indsatsen generelt - har til formål at forberede udviklingen og at det, hvis alt går vel, vil være muligt at skabe basis for fremskridt i løbet af de næste par dage.",positive,"Mister Ping har bekræftet mig i, at formålet med indsatsen - ikke hele mæglingsindsatsen, men indsatsen generelt - er at forberede udviklingen, og at det, hvis alt går godt, vil være muligt at skabe grundlag for fremskridt i løbet af de kommende dage."
310,Vi har svigtet med hensyn til at forsvare dem førhen.,negative,Tidligere har vi ikke formået at beskytte dem tilstrækkeligt.
311,"Det er altså en erhvervsdrivende, der hører ind under små eller mellemstore virksomheder, som vi i Europa så gerne vil fremme, fordi de skaber beskæftigelse.",positive,"Vi ønsker at fremme små og mellemstore virksomheder, der skaber arbejdspladser, og det er netop en erhvervsdrivende af denne type, vi taler om."
312,Mange tak.,positive,Tusind tak.
313,"Jeg glæder mig over, at Rådets formand i dag offentligt har erklæret, at lejren skal lukkes.",positive,"Jeg er begejstret for, at Rådets formand har offentligt meddelt, at lejren skal lukkes i dag."
314,Chile,neutral,Chile is a country in Latin America.
315,Spørgsmålet er: Hvordan når vi dette mål?,neutral,Hvordan opnår vi dette mål?
316,"Det er vigtigt, at EuropaParlamentet forstår, hvor afgørende det er, at denne aftale bliver vedtaget her, hvis vi skal udstråle den gennemskuelighed, som hr. de Vries talte om.",neutral,"Det er essentielt, at Europa-Parlamentet indser vigtigheden af at vedtage denne aftale her, hvis vi ønsker at demonstrere den gennemsigtighed, som hr. de Vries nævnte."
317,Måske kan De også hjælpe med at få dem frigivet.,positive,Måske kan De også bistå med at få dem løsladt.
318,"Jeg er nødt til at bære min ordførerkasket og udtale mig som ordfører, idet jeg udmærket ved, at formanden er meget opmærksom på, hvad jeg siger.",neutral,"Jeg er tvunget til at have min ordførerkasket på og tale som en ordfører, da jeg er meget bevidst om, at formanden lægger mærke til, hvad jeg siger."
319,"Det virker i øvrigt som om, at De kun har ros til overs for vores arbejde, for vores bidrag og dermed for, at Parlamentet er blevet involveret i langt højere grad - for ikke at tale om en generel anvendelse af den fælles beslutningsprocedure i landbrugsspørgsmål, men det er en anden drøftelse, som vi endnu har til gode.",neutral,"Det virker desuden som om, at De kun har positiv feedback til overs for vores indsats, vores bidrag og den øgede involvering af Parlamentet - særligt når det kommer til anvendelsen af den fælles beslutningsprocedure i landbrugsspørgsmål. Men det er en anden diskussion, vi stadig skal have til gode."
320,"Det er nødvendigt at udvikle denne europæiske plan og knytte den tydeligt sammen med regionalpolitikken og den reform, der skal gennemføres inden 2006.",neutral,"Det er vigtigt at udvikle denne europæiske plan og forbinde den klart til regionalpolitikken og den reform, der skal implementeres inden 2006."
321,"Hr. formand, Torrey Canyon, Olympic Bravery, Haven, Amoco Cadiz, Gino, Tanio, så mange navne er der i ulykkeshukommelsen.",negative,"Hr. formand, der er så mange navne i ulykkeshukommelsen som Torrey Canyon, Olympic Bravery, Haven, Amoco Cadiz, Gino, Tanio."
322,"Jeg er imidlertid bange for, at disse to skibes sejlads til Det Forenede Kongerige er en del af en større plan om en større karruseltur til lande som f.eks.",negative,"Jeg er dog bekymret for, at disse to skibs rejse til Storbritannien er en del af en større plan om at besøge andre lande som f.eks."
323,"Vi er imidlertid skuffede over, at forslagene ikke er mere vidtgående.",negative,"Vi er dog skuffede over, at forslagene ikke er mere omfattende."
324,"Vi kan ikke tvinge nationer til at efterleve disse principper, men vi kan tilskynde dem til det.",neutral,"Selvom det ikke er muligt for os at påtvinge nationer at følge disse principper, kan vi opmuntre dem til at gøre det."
325,"Jeg mener ikke, vi har råd til at smide fisk tilbage i havet, når de er så værdifulde.",negative,"Jeg er af den opfattelse, at det ikke er økonomisk muligt for os at kaste fisk tilbage i havet, når de har så stor værdi."
326,"Køreplanen for ligestilling og direktivet om ligebehandling af mænd og kvinde, hvad angår adgang til beskæftigelse, erhvervsuddannelse, forfremmelse samt arbejdsvilkår, er tydelige eksempler herpå.",neutral,"Et klart eksempel på dette er planen for ligestilling samt direktivet om ligebehandling af mænd og kvinder, når det kommer til beskæftigelse, erhvervsuddannelse, forfremmelse og arbejdsvilkår."
327,"Hr. formand, jeg vil gerne starte med at sige, at i henhold til artikel 157 hørte Rådet med sin skrivelse af 6. juli 1999 Parlamentet om forslaget til Rådets beslutning om Fællesskabets deltagelse i Det Europæiske Observationsorgan for det Audiovisuelle Område.",neutral,"Formand, jeg ønsker at påpege, at Rådet meddelte Parlamentet den 6. juli 1999 i overensstemmelse med artikel 157 angående forslaget til Rådets beslutning om Fællesskabets deltagelse i Det Europæiske Observationsorgan for det Audiovisuelle Område."
328,"Jeg går ind for en strategi, hvor en menneskehandler, der anholdes for en anden eller tredje overtrædelse, skal have obligatorisk livstidsstraf.",positive,"Jeg støtter en strategi, hvor en person, der bliver taget for menneskehandel for anden eller tredje gang, skal idømmes obligatorisk livstidsstraf."
329,"Jeg stemte for at meddele decharge til Domstolen, selv om jeg bemærkede de blandede resultater præget af en fremskyndelse af procedurerne.",neutral,"Selvom jeg bemærkede de blandede resultater som følge af den hastige procedure, stemte jeg for at give Domstolen decharge."
