Original,New,label,semantic_similarity,org_length,new_length,sentida_score_org,sentida_score_new
"Uddannelse er helt essentiel, hvis vi skal opnå en grøn omstilling! I dag har Klimaambassaden holdt opstartsworkshop med om projektet Den Grønne Rygrad, hvor vi bl.a. skal udvikle et grønt curriculum. Meget inspirerende dag!
#dkgreen #skolechat","Uddannelsen er afgørende for at nå en miljøvenlig omstilling, og i dag har Klimaambassaden holdt et startværkstedmøde om projektet ""Den Grønne Rygrad"". Her vil vi udvikle et grønt undervisningsmateriale. En meget inspirerende dag! #dkgreen #skolechat",positive,0.9721867,244,250,1.620000000000001,1.3644444444444452
"RT @USER: Det slutter 3-3 i Basel efter en vanvittig slutspurt af drengene 😱
#ForDanmark","3-3 scoreduden i Basel, hvor drengenes sidste sekunders fart har givet os en spændende kamp. #ForDanmark",positive,0.79155827,88,104,-0.888888888888889,0.027777777777777818
"Det kræver idealister, og de er der ikke. Det kommer altid til at handle om dem selv, deres egne fantastiske pensionsordninger og øvrig frøns. Flere vinkler, men ikke fra rød side tak. V har jeg engang stemt på. Uha de har tabt mig. Nu sætter jeg lid til NB og DF som må gå sammen","Ønsker jeg at det krævede idealister, så ville det være svært at finde dem. De handler altid om sig selv og deres egne fordelagende pensioneringsforhold. Flere valgfrit, men ikke fra venstreside. Jeg har engang stemt på V, men nu er jeg tørstig efter NB og DF, som skal gå sammen",negative,0.86828965,280,279,0.5046296296296299,1.0625000000000004
"Journalistisk uddannede lokalredaktører i provinsen ved mere om hvilke trafikinvesteringer, der er fornuftige, end trafikforskere, som bruger hele deres professionelle liv på at finde ud det. Det skriver Kristian Thulesen Dahl i sit ugebrev. Jeg er stolt på mit fags vegne. #dkpol","
    JournalistiskeuddannedelokalredaktøreriProvinsenvedmeretrafikinvesteringer,derernyttige,endtrafikforskere,sombrugerhele deresprofessionellelivpåatfindeuddet.DetskriverKristianThulesenDahlsi s ugebrev.Jegærstolopmitfagsvagne.#dkpol",positive,0.79424953,280,235,1.454497354497353,0
"Tørke og uendelig solskin er godt til at solbadning, men knap så godt til at dyrke afgrøder på marken. Alt i alt et tilfredsstillende år på trods. Danish Agro årsregnskab #landbrug #dkbiz #danishagro
[LINK]","Ædværgelse af vandresurserne og uendeligt solskin er ikke altid dygtige betingelser for at dyrke afgrøder på marken, men trods det har Danish Agro oplevet et tilfredsstillende år i deres landbrug. #landbrug #dkbiz #danishagro
[LINK]",positive,0.8742705,206,232,0.8383838383838391,0.12121212121212098
"""Se, der er nogen der er blevet kede af det - så har vi lavet stærk satire"" - folk der ikke ved hvad satire er og ikke vil indrømme at de bare godt kan li' at gøre andre kede af det, a.k.a. assholes...","Lavere og tabere finder forståelse i satire, men nogle mennesker bliver skuffede over den - vi har lavet en stærk form for humor, der ikke altid er let at forstå.",negative,0.82376635,201,162,0.10555555555555504,0.38760683760683795
"Tankevækkende artikel. Enig i, at venstrefløjen skal oppe sig og i langt højere grad bør gide at debattere med racisterne, i stedet for at erklære sig moralsk overlegne. På den anden side er det lidt arrogant at 'formode', at intellektuel nævekamp er vejen frem.","Interessant artiklen. Jeg er en igennem med, at venstrefløjen skal vågne sig op og i en større grad bør gå ind i dialog med racisterne, snarere end at udpege sig selv som moralsk overlegen. På den anden side er det lidt arrogant at 'formode', at intellektuel nævekamp er vejen frem.",neutral,0.9634039,262,282,-0.16071428571428506,-0.040404040404039936
"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.","Åbenligheden kan hjælpe med at fastholde et positivt samarbejde og forståelse mellem de forskellige grupper. Den er imidlertid ikke nøjagtigt det, der har skabt holdets succes.",neutral,0.593809,144,176,0.7698412698412692,1.4135802469135805
"S vil ikke fortælle hvem, hvor mange eller hvordan deres forslag finansieres. Vi fortæller hvem, hvor mange og hvordan finansieres. Og så beskylder de os for være ukonkrete?😂 Undskyld men det jo helt på månen. S frygter konkret aftale, når de selv kun sælger drømme #dkpol","De vil ikke offentliggøre navne, antal eller finansieringsmekanismer for deres foreslåede aftaler. Men hvis vi er ukonkrete, hvad sætter de deres egne forslag op? Deres konkrete aftaler virker som drømme i stedet for løsninger #dkpol",negative,0.77988636,272,233,0.04901960784313706,0.8666666666666664
Alternativ til app? Gerne med nogenlunde samme nyhedsfrekvens.,"Ændring af platform fra app til en alternativ løsning, f.eks. en web-baseret tjeneste, der forsikrer nogenlunde samme nyhedsopdateringer.",neutral,0.68021286,62,137,0.9583333333333325,0.916666666666666
"Medierne er før blevet påvirket voldsomt af ny teknologi, men med robotterne er selve DNA’et på spil, skriver strategichef Kasper og udpeger fire mulige strategier #Dkmedier
[LINK]","Økonomien har tidligere været præget af store teknologiske udviklinger, men nu er det selve DNA'et i spil med robots begyndelsen, og Kaspers stillinger er dengang. Han foreslår fire mulige strategier for #Dkmedier
[LINK]",neutral,0.8086784,180,220,0.7962962962962957,0.8141025641025638
"Desværre, så kan de jo så nu bruge det som bevis på at kriminelle lømler sætter dagsordenen og blablabla. For dem er det en win win og det er samfundet der taber","Det er dårligt, at nogen nu anvender begreber som ""bekymrende tending"" som en forsvar for deres egne skæbner. For dem er det en spørgsmål om ""vind vind"", mens samfundet bliver tvunget til at betale prisen",negative,0.41689527,161,204,0.19047619047618958,-0.23717948717948684
"Det bliver snart trivielt, endnu mere fup, fusk, fordrejninger og fidus fra @USER, og misbrug af embedsapparatet til valgkampagne.","Det er snart trivielt med yderligere uheldige begivenheder fra @USER, herunder fup, fusk og fordrejninger. Desuden bruges embedsapparatet til valgkampagne.",negative,0.8993466,130,155,-0.7037037037037033,-0.5555555555555546
Københavnsk lokalradio | Weekendavisen,Lokalradio i København | Ugeavis Weekendavisen,neutral,0.9327879,38,46,0,0
"En skilsmisse er en livskrise for både børn og deres forældre. hilser ny skilsmisseaftale velkommen, for der er markant behov for at støtte forældrene i at huske, at deres beslutninger omkring bruddet har konsekvenser i børnehøjde #dksocial #dkmedier","En skilsmisse er en udfordring for begge parter og deres børn. Ny skilsmisseaftale kan være et velkommen støttepunkt, fordi det er vigtigt at mindes, at beslutninger omkring bruddet vil have virkninger på alle parter. Derfor er der en markant behov for at hjælpe forældrene med at holde øje med konsekvenserne #dksocial #dkmedier",positive,0.9300947,250,329,0.5634920634920627,0.39898989898989845
"Ville være fantastisk, meeeen....","Det vil være rart, hvis det lykkes. Hvad var spørgsmålet?",neutral,0.50944287,33,57,5,2.1111111111111134
"Findes der en journalist hos #dkmedier, der har mod på at lave den positive historie? Så findes der masser af villige interview-*ofre* i @USER|s tråd, inkl. undertegnede.","Er der en journalist hos #dkmedier, der er viljend at skrive den positive historie? Dette er mange frivillige interview-*ofre* i @USER|s tråd, herunder underskriveren. ",neutral,0.9353472,170,168,0.8690476190476195,1.3888888888888886
Rasmus Paludan står til at komme i Folketinget via,"16+ års fravær fra Danmark, og har tidligere været medlem af en højreradikal gruppe. Paludan forsøger at stille op som kandidat for Stram Kurs, et parti der er kendt for deres konfrontative politik. Hvis han bliver valgt, vil han bruge sine fællesmøder til at sprænges op i luften og udlevere sine tanker om Danmark og danskerne.
    ",negative,0.5319613,50,334,0.25,-0.04740740740740777
Du hører vist kun det du vil. Der har da været masser af fordømmelse af voldsmændende.,Du er muligvis kun interesseret i diskussion om voldelige forbrydere. Der har vist været mange negative følelser rettet mod disse personer.,negative,0.7670648,86,139,-1.027777777777779,-0.6471861471861472
Nogle gange er det okay at bo langt væk fra byens lys og køre på arbejde klokken gøgl #starstruck #darkskies #stjernevrimmel,"Der kan være tilfælde, hvor det er fint at bo i tykke tøjler fra byens ly og køre ud til arbejde kl. 08:00 #stjerneklare nätter #himmelogtyrk
    ",positive,0.84809244,124,146,0.34375000000000056,0.3148148148148143
Det er noteret :) jeg siger ikke DTD virker for alle partier. Men for sosser gør det. Tølløse var mit stærkeste område i 2015 (vipperød var det i 2011) og der har jeg næsten ingen forbindelser til.,"Åh, tacks! Jag ville begehrt ha konkret bevis eller vidnesbyrd på detta. Kan du ge mig några exempel på hur DTD har hjälpt sosser i Tølløse?",positive,0.6070903,197,140,0.37460317460317455,-0.1666666666666668
"Sådan en dag som i dag viser virkelig, hvorfor Aalborg stadion er det eneste i dk, hvor banen ligger i øst-vest-længdeaksens retning. #sldk","I dag belyser en dag, som denne, virkelig forskellige aspekter af Aalborg Stadions positionering langs øst-vest laksen. Det er det eneste stadion i Danmark, hvor banen ligger i denne retning. #sldk",neutral,0.8862046,139,197,0.35357142857142865,0.24722222222222237
"De manglende svar fra og siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . #dkpol #dkgreen","Ønsker jeg at manglende svar fra og siger vel bare, at de ikke har en klimaplan, der kan bruges til noget, men kun ideologier og ingen holdbare løsninger. #dkpol #dkgreen",negative,0.94585156,163,170,0.19753086419753044,0.44444444444444386
"Hvad er meningen med #Livet? 
Meningen med #Livet – det er et spørgsmål, som de fleste nok har stillet sig. Men de færreste tror, at svaret findes. Men det gør ... #Filosofi #Trending #Vidstedu","Ønsker du at vide meningen bag #Livet? Det er et spørgsmål, som mange har overvejet. Men færre endnu har fundet en svar. Men det findes... Forkert fornuftige diskussion om #Filosofi, #Trending og #Vidstedu.",positive,0.8321183,193,206,0.6541666666666658,0.5115079365079357
Kronik: Holocaust: Vi har alle et ansvar for ikke at glemme,"Øjeblikket er det vigtigt at huske om de 6 millioner jøder, som blev dræbt under Holocaust. Vi må alle tage ansvar for ikke at glemme disse menneskers skæbner og arbejde for at forhindre, at dette noget lignende aldrig vil ske igen.
    ",neutral,0.75842,59,237,-0.7083333333333325,-0.2703703703703697
Dansk Folkeparti har ramt laveste måling i denne valgperiode,I denne valgperiode er Dansk Folkepartis popularitet aldrig set så lavt. Derfor er det vigtigt at varetage samme kurs og sikre en stabil fremtid for partiet.,neutral,0.7175768,60,157,0.5416666666666665,0.825757575757576
Det er så spot on som noget kan være,"Det er så spot på som noget kan være, men det er vigtigt at være klar over at der sker en række ændringer i samfundet og vores liv.",positive,0.43094784,36,131,-0.333333333333333,1.0177777777777768
Det er der ihvertfald ikke belæg for.,Der er ikke nogen beviser til støtte for dette påstande. ,negative,0.49794734,37,57,-0.166666666666667,0.259259259259259
Det er det da heller ikke. Men det hænger jo sammen.,Men det er ikke det heller. Men de to ting er nok forbundet.,neutral,0.8067366,52,60,0.5308641975308643,-0.5462962962962965
"Ja det her streak er værd at have i tankerne ift al den medvind, tysk fodbold har haft i offentligheden det seneste årti.","Det er vigtigt at huske, at dette lange positive streak for tysklandsk fodbold, har modtaget stor opmærksommelighed og ros i offentligheden de seneste ti år.",neutral,0.8752573,121,157,0.9126984126984131,1.4537037037037035
"Lukning af 24/7 er ikke okay!!!! Hvordan skal jeg som journaliststuderende se lyst på min fremtid, når de bedste arbejdspladser bliver lukket ned af politikerne?😭 Svar mig på det Tulle!!!! #jegersurogked #dkpol #tweetnr100","24/7-jobber er ikke lukket for dør! Som journalistuddannelsesstudent må du have lyst til at se dig frem til din fremtid, selvom de bedste stillinger tager ud af banen. Politikere har en pligt til at skabe nye muligheder for os. Tulle, svar mig på dit spørgsmål! #jegerhoveder #dkpol ",negative,0.82971567,222,283,0.44444444444444514,0.5888888888888886
"RT @USER: GOL EN 3ª
del B, el central Martín pone el 0-2 en a los 18'

#elMATlargo","Øjeblikkeligere: @USER: GOL nr. 3 i kampen, hvor midtbanespiller Martin sætter mål på 0-2 allerede efter 18 minutter. #elMATlargo",negative,0.78522825,82,129,0.5,-0.500000000000001
"Ja, svært ikke at undre sig... Alle involverede er enige om, at testene er noget bras. Men fortsætte det skal de! #forhvisskyld?","Det er vist ikke overraskende, at alle enes i åbenbaring om, at testene er lidt udfordrende. Men det vil de dog fortsætte med! #forhvisskyld",negative,0.90663433,128,140,0.35714285714285715,0.4444444444444443
Ja. Kun få forundt at have positiv record mod RF...,"Ønsker jeg gerne at forstå korrekt, ville du sige at det er en lille chok at have en positiv rekord imod Rusland?",neutral,0.41810384,51,113,1.8750000000000007,0.7469135802469141
Vejle venter: Posthusgrund-afgørelse udsat igen igen. Dette er en plus-artikel,"Øjeblikkelig vent, beslutning om Posthusgrund forsinket endnu engang. Denne er en ekstra-artikel",neutral,0.8027115,78,96,-1.333333333333335,-0.7222222222222223
Eller når man ser en tom lygtepæl og tænker “ku godt”,"Øjeblikket du ser en tom lygtepæl, kan det være forunderligt at tænke på de mange forskellige måder, du kan undgå at blive siddende her og tale om det.
    ",positive,0.6454892,53,156,0.8703703703703715,0.42857142857142855
24/7 er underlødig sensations journalistik som minder om Ekstra Bladet. Sådan bør Statskroner i bruges. I øvrigt har vi ikke nok i DR?,"24/7 er en form for sensationsjournalistik, der ligner Ekstra Bladet. Kan man ikke bruge statskroner på noget bedre ved DR?",negative,0.90922785,134,123,0.9722222222222231,0.666666666666668
Hej @USER. Fair nok man ska se en reklame inden en video på jeres gratis site. Men når I afbryder et klip på under 13 min for at vise 4 min reklamer så mister I en bruger. Hva med at gøre indh. lettere tilgængeligt for de der allerede betaler for jeres tv-kanaler? #dkmedier,"Hej @USER. Sådan en reklameindstilling før en video på dit gratis site kan være irritering for de, der bruger den. For at skabe en bedre brugervenlighed kan du overveje at reducere antallet af reklamer eller gøre dem længere tilbage holdte? #dkmedier",negative,0.8466371,274,250,-0.054700854700854694,0.11458333333333376
Hvor er det dog noget vrøvl! Højere cigaretafgifter gavner de lavtlønnede mest da de i højere grad må stoppe med at ryge og dermed scorer den største helbredsgevinst. #sundpol #dkpol,"Det er sandsynligvis mere vigtigt at fokusere på at hjælpe de lavtlønnede med at stoppe med at ryge, snarere end at øge cigaretafgifterne. Dette vil give dem større mulighed for at forbedre deres helbred og finansielle situation.",negative,0.817894,182,229,0.1296296296296312,0.7991452991452985
"Hvordan sikrer vi ØKONOMISK RENTABLE REGIONALE UDDANNELSER
af høj kvalitet i DK?

Lyt til vores #dkpodcast ABSALONS STEMME og få insp. til nye måder at tænke organisering af regionale uddannelser: [LINK]

#dkpol #uddpol #dkprovins #dkibalance #bæredygtigeudd","Økonomisk rentable regionale uddannelser af høj kvalitet er vigtigt for Danmark. For at sikre dette kan vi lytte til vores #dkpodcast ABSALONS STEMME og få inspiration til nye måder at tænke på, hvad angår organisering af disse uddannelser: [LINK]. Detta dyrker kendskab til#dkpol,#uddpol, #dkprovins og arbejdet for #dkibalance og bæredygtige uddannelser.
    ",neutral,0.73371553,258,361,0.8518518518518529,1.0629629629629638
Tror i at McAfee er en seriøs kandidat til 2020 præsidentvalget i USA fra hans exil i Venezuela eller hvor han nu er docket? 😂 #dkpol #dktech,"Er du sikker på, at McAfee er en mulig kandidat til præsidentvalget i USA i 2020? Han bor i dag i Venezuela eller andet sted? Spørg venligst om flere oplysninger for at sikre en korrekt diskussion. #dkpol #dktech",negative,0.910758,141,212,0.333333333333333,0.9333333333333338
"Gårsdagens episode på Nørrebro lærte os følgende: At Voltaire burde være en del af det vestlige menneskes pensum. At flere på venstrefløjen ikke forstår, hvad ytringsfrihed handler om. Og at mange desværre ikke forstår, hvad Danmark er for et land 
[LINK]","1. Onsdagens begivenhed på Nørrebro underviste os i følgende: Voltaire burde være en del af det vestlige menneskes læseplan. Flere venstrefløjs-sympatisører forstår ikke, hvad ytringsfrihed er for et princip. Og aldrig mindre triste at opdage, hvad Danmark betyder for en nation 
[LINK]",negative,0.87058645,255,286,0.33888888888888824,-0.37878787878787795
"Hvis du ikke er veganer og aldrig tager på ferie, så skal du lige holde kæft med klimaet og sætte dit forbrug op, ellers er du en idiot! Husk at ALLE stemmer tæller! Uanset hvad du stemmer, så husk at din stemme tæller! #dkpol","Økologiske valg og rejser er vigtige for klimaet. Hvis du ikke er veganer, skal du overveje at reducere din konsum og tage på økologiske ferie, ellers skal du sørge for at dine handlinger har en positiv indvirkning på miljøet. Husk at hver stemme har værdi i politiske spørgsmål! #dkpol",negative,0.8158617,226,286,-0.7638888888888888,0.5522875816993464
Det må jo være fraregnet #LordBendtner 😉,"#LordBendtner må nok undgå at blive forbudt, men det er en usikkerhed. ",neutral,0.71749496,40,71,0,-1.5000000000000018
En del påstår dog at det er fake... manden har ex ikke Benfica-trøje på og det er en ret ny profil,"Men nogle mener imidlertid, at det er et skamløst forsøg på at tjene penge. Billedet viser ikke en mand i Benfica-trøje, og profilgruppen er nok også ganske ny",neutral,0.84417737,98,159,0.7095238095238086,0.6944444444444436
"Ja da 😀, men synes det er svært at være imod noget, der sikrer vigtige kendelser på en simpel og hurtig måde. Så forstår jeg bedre man er imod VAR som stadig efterlader debat.","Ja, det er vist vanskeligt at modsætte sig noget, der giver os vigtige oplysninger i en enkel og effektiv måde. Derfor forstår jeg, at man kan være imod GOOGLE VAR, der stadig efterlader plads til diskussion.",positive,0.75877523,175,208,0.39494949494949555,0.22222222222222224
Har Sydsiden kastet en dildo ind på banen? #BIFFCK #sldk,Er der blevet brugt væddemål på banen i stedet for at spille tennis? #BIFFCK #sldk,negative,0.27234003,56,82,0.138888888888889,0.06481481481481467
Udsatte misbrugere: 'Politiet skal lade være med at jage os',"Økologiske producenter er truet af forfølgelse fra politiet, og de føler sig utrygge. De ønsker politiet at tage afstand fra deres jagt efter dem.",neutral,0.29592705,60,146,-1.6111111111111107,-0.730555555555555
Forandringer kan også være af det onde. Læg mere vægt på det sociale end det liberale. Det er der behov for i en situation med stadig større ulighed #dkpol,Ændringer kan også være af den onde side. Fokuser mere på det samfundsmæssige end det liberale. Det er et krav i en tid med stadig større ulighed #dkpol,negative,0.94374204,155,152,-0.7499999999999996,-1.0833333333333333
Ja! Kiggede også efter Safarimanden i forskellige tv shows. Tror jeg spottede ham blandt publikum til et Jarl Friis Mikkelsen talkshow og i Mandagschancen.,"Jag ser også minde om Safarimanden fra forskellige tv-shows. Det er interessant, at du har set ham blandt publikum ved et Jarl Friis Mikkelsen talkshow og i Mandagschancen.",positive,0.9286624,155,172,0.6333333333333332,0.4999999999999995
"Altså at dømme ud fra billede sådan rent modemæssigt så må det jo så betyde at du er omkring 55 i dag
Du holder dig sgu godt 😝🤪","Åh, at dømme ud fra billede, så vil det jo betyde, at du er omkring 55 år gammel i dag. Du holder dig ypperlig godt!",positive,0.8942689,127,116,-0.2333333333333334,-0.22222222222222165
EKWB er altid god for en omgang eyecandy. Denne gang henvendt til det nye 7nm grafikkort fra AMD.,"7nm-grafikkborderne fra AMD virker veldistinkte, og EKWB er klar med eget design til at sætte smil på øjnene på overførslen.",positive,0.78557426,97,124,1.4444444444444444,1.3999999999999986
"⚽️ Der er i dag 4 #fodbold kampe/events mere, der vises direkte:

📺 4 på TV

#dksport #dkbold #sldk #pldk #laliga #seriea

🔗","⚽️ I dag vises flere endnu engang #fodbold kampe og events, nemlig 4. Du kan se dem alle på TV.

📺 Der er 4 direkte udsendelser i tv

#dksport #dkbold #sldk #pldk #laliga #seriea

🔗",neutral,0.93429005,124,181,0.5185185185185187,0.2936507936507932
Farlig og glemt konflikt uden for Indien og Pakistan får stormagterne til at skærpe deres politik i området.[LINK],"Skoler pa Danish are given names and those that make their first vowels as I, O or U are considered lucky.",neutral,-0.07585723,114,106,-0.7761904761904768,0.5000000000000003
Hele vores flygtningesystem fra efter anden verdenskrig fungerer stadig. Vi har i FN netop opdateret i 2018 vedtaget migrationspagt. (Tak #talop) #epvalg19 #eudk #ep19dk #dkpol,"Vores flygtningesystem, der blev etableret efter anden verdenskrig, fortsætter med at fungere. FN har dog opdateret den internationale migrationspagt i 2018 (#talop). Dette er vigtigt på begge sider af grænserne - vi skal fastholdere international solidaritet, mens vi samtidig arbejder for at styrke vores egen lande og samfund. #epvalg19 #eudk #ep19dk #dkpol",neutral,0.8969098,176,360,0.5709876543209887,0.5317460317460319
Tal for dig selv.,Ønsker du hjælp med noget bestemt?,negative,0.25157118,17,34,0.166666666666667,2
"""Hurraaa! Brandmanden har reddet os fra den frygtelige brand, begået af Brandmandens nemesis Brandmanden!""","Hurraa! Tilskuerne er lykkelige og trygge, fordi brandmændene har slukket den farlige brand, som blev sat i gang af brandmandens modstander.",positive,0.67013586,106,140,-1.06111111111111,-0.11851851851851837
"Godsway har været rygtet væk i flere omgange og hans forlængelse kunne sagtens være en gentleman agreement om et sommersalg. 
Larsen tænker jeg kun smutter hvis han bliver 2. Keeper. Det er jeg ikke sikker på han vil.","Godsway er blevet forbundet med flere transferer og hans forlængelse kan sandsynligvis være en ""gentleman's agreement"" om et sommersalg. Larsen tror jeg kun tænker på skævheder, hvis han bliver nummer to. Jeg er ikke sikker på, at han vil acceptere dette.",neutral,0.88451195,217,255,-0.1388888888888889,-0.10317460317460328
Det tætteste vi pt er på en EU-præsident kommer her med et klart budskab til briterne. Det er virkelig utidig indblanding fra hans side! #eudk #dkpol #brexit,"
    Vores nærmeste kandidat til EU-præsidenten har allerede sendt et klart budskab til britiske medborgere. Det er imidlertid uundgåelig at spørge, om dette er en ønskværdig indblanding fra hans side? #eudk #dkpol #brexit",negative,0.94358087,157,222,-0.14166666666666752,0.1666666666666667
"Center for Vild Analyse: Hvis man zoomer lidt ud, er det først og fremmest højrefløjen, der føler sig krænket","center for vilde analyser: Hvis man undersøger tættere, er det især højrefløjen, der mener at de bliver krænket",negative,0.8277272,109,111,0.2261904761904757,-0.18333333333333401
"10) email med statsgaranti mod bedre vidende. Det er også dokumenteret, han havde mange og hyppige kontakter med den trans-atlantiske nationalistiske bevægelse, Farrage, Bannnon, Eric Prinde etc etc etc. Jeg mener absolut Bush, Cheney, Wolfowitz, Blair, Fogh mfl burde dømmes...","10) Email om en statsgaranti for bedre uddannelse. Det er også bekræftet, at han havde mange og hyppige kontakter med den trans-atlantiske nationalistiske gruppe, der blandt andet omfatter Farage, Bannon, Eric Prince m.fl. Jeg menes absolutt, at Bush, Cheney, Wolfowitz, Blair, Fogh m.fl. burde ståes for dømme...",negative,0.90935457,278,313,-0.025925925925926237,0.023148148148148168
Nye faresignaler fra luftfart: Fald i godsmængderne,Ændringer i luftfartsindustrien: Minskning i fragtgods mængderne,neutral,0.70446086,51,64,-1,0
Min er fra Frederiksværk,"Jag kommer fra Frederikssund, men det er tæt på Frederiksværk. Hvad gør du i dag?",neutral,0.63688815,24,81,0,0.166666666666667
"Fremragende at se en ishockey finale mellem SønderjyskE og Rungsted Seier Capital, hvor der er 2 danske målmænd på holdene. Det er h is mange år siden det sidst er sket.
#SønderjyskE #Metalligaen #Rungstedseiercapital #isdk","Ærgerrigt at opleve en ishockey finale mellem SønderjyskE og Rungsted Seier Capital, med 2 danske målmænd på holdene. Det er en særlig begivenhed, som sker efter mange år uden tilsvarende konfrontationer. Kun tider ændrer sig!
#SønderjyskE #Metalligaen #Rungstedseiercapital #isdk",positive,0.9378854,223,280,0.9404761904761909,-0.24999999999999958
"Jeg siger ikke, jeg havde ret! Jeg siger bare... jeg havde ret.","Jeg forstår, at du mener, at du har en god grund til dit synspunkt. Det er vigtigt at høre hinanden ud og respektere hinandens meninger.",neutral,0.32605407,63,136,0.40211640211640204,1.5
"Cepos: Vi bør diskutere, hvordan vi afvikler jernbanen bedst muligt #dkpol #dktrp","Bemærkelsen: Vi skal diskutere, hvordan vi optimizerer jernbanens drift #dkpol #dktrp",neutral,0.83955276,81,85,1.3333333333333333,0.6666666666666665
"Ja. Men en central forskel er måske så her, at bistandsklienter ikke forfølges, henrettes og undertrykkes i rigtig mange lande.","Indstillingen ligger sikkert i, at modtagere af bistand ikke bliver forfulgt, henrettet og undertrykt i en lang række lande. En vigtig forskel kan være, at de ikke udsættes for disse former for menneskerettighetsbrud.",neutral,0.79293936,127,217,1.1265432098765429,-0.1932870370370365
"Tror faktisk grænsen er 290.000 pt.? 
Det er jo de færreste der rent faktisk betaler arveafgift. Og dem som modtager de største formuer i arv, er typisk dem som har masser i forvejen.","290.000 er egentlig grænsen for arvsafgift. Det er dog en relativt lille del af befolkningen, der betaler denne skat. De som modtager de største arvefordele er generelt de, som allerede er godeindsätten",neutral,0.82791865,183,202,0.12222222222222179,-0.29166666666666674
"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.","Ændringen i diskussionen om EU-medlemskabet er, at dansk folkeparti ikke længere ønsker at fastholde dets tidligere position mod folkeafstemninger. I stedet for at argumentere imod dem, har partiet nu skiftet holdning og vil i stedet arbejde for at give befolkningen en stemme ved afgørende beslutninger.",negative,0.8439359,280,304,0.6111111111111114,0.07026143790849688
"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd","Økonomi og asylansøgere er ikke uforenelige: 7,5% af BNP stammer fra fremmed arbejdskraft. Danmark har behov for arbejdskraft. Se link for at lære mere. Væksten bliver fravrikket, og det koster penge for velfærd.",neutral,0.85719424,189,212,0.6666666666666665,0.7020202020202022
Øhh.. fordi de er enige om at flygtninge og ulandsbistand skal finansiere de luftkasteller de lover fremtidens pensionister?,"Er det sandsynligt, at alle enedes om at betale for deres eget pensio, men at de støtter anvendelse af flygtningeskatten til at betale for flygtningehjælp og ulandsbistand?",negative,0.81693834,124,172,0.68888888888888955,-0.1746031746031753
"Mere brug af GMO i landbruget kan ikke løse alle vores problemer. Og vi er bekymrede for, at flere fødevarer ikke vil leve op til den sikkerhedsgodkendelse, vi ønsker. Siger Mads Flarup Christensen fra Greenpeace i #dr2deadline. #dkpol","Øget anvendelse af GMO'er i landbrug ikke løser alle vores problemer, og vi er bekymrede for, at flere fødevarer ikke vil opfylde den sikkerhedsgodkendelse, vi ønsker. Mads Flarup Christensen fra Greenpeace udtaler det i #dr2deadline. #dkpol",negative,0.9856616,235,241,-0.6006944444444443,-0.39506172839506154
Du har allerede læst de 60 sider? Der sker jo det omvendte,"Er du klar over, at de 60 siders læsning kan være en lang process? Det er dog ikke det samme som det modsatte.",negative,0.74600774,58,110,-0.333333333333333,-0.04861111111111155
"... Ja - Der er en grund til at man fx fra elitedommer gruppen anbefaler dommerne ikke at udtale sig i 24 timer efter kampen...

Som jeg har skrevet har jeg forståelse for at pulsen er høj, men historien viser at det ikke er umuligt at udtale sig kritisk på en saglig måde! 😊","... Ja - Der er en årsag til at elitedommergruppen fx anbefaler dommerne ikke at tale i 24 timer efter kampen...

Som jeg har skrevet forstår jeg, at pulsionen er høj, men historien viser at det ikke er umuligt at udtale sig kritisk på en saglig måde! 😊",neutral,0.9676722,275,253,0.7916666666666665,0.6262626262626262
"RT @USER: Det er mennesker det handler om,","Det er altid menneskelige forhold, som ligger til grund for beslutninger i denne politiske diskussion.",negative,0.33145866,42,102,0.694444444444446,0.4583333333333344
"Og når det handler om rapporter, som regeringen ikke er enig i, gemmer de den i en skuffe, samtidig med at de kører dobbelspil overfor og kalder det bluff.
[LINK]","Og når det gælder rapporter, der staten ikke er enig om, gemmer de dem i en pibe og fortsatter med at spille dobbeltspillet overfor dem og kalder det en bluff.
[LINK]",negative,0.8151717,162,166,-0.5238095238095243,-0.2916666666666672
"Ved ikke om det ligefrem lyder som et overfald. Dem fra XR jeg snakkede med i dag talte i øvrigt dansk og understregede netop, at de er ikke-voldelige. Og det er da også sådan, det skal være.","Ønsker jeg at udtale mig tydeligt, jeg har kun læst, at XR-folk, jeg snakkeded med i dag taler dansk og ønskede at understrege, at de ikke anvender vold som fremgangsmåde. Dette er derfor også den indsats, jeg ønsker at bekræfte.",positive,0.8121203,191,229,-0.291666666666666,0.7638888888888885
